,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba_deepsynergy_preuer
23473,Irinotecan,Paclitaxel,DB00762,DB01229,ACH-000213,Pancreas,0.0,0.312931478023529
23474,Irinotecan,Paclitaxel,DB00762,DB01229,ACH-000320,Pancreas,0.0,0.2127527743577957
23475,Irinotecan,Paclitaxel,DB00762,DB01229,ACH-000178,Pancreas,0.0,0.2013760954141616
23476,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000535,Pancreas,0.0,0.3800513446331024
23477,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000042,Pancreas,0.0,0.4362490773200989
23478,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000060,Pancreas,0.0,0.4374236464500427
23479,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000243,Pancreas,0.0,0.3579288721084595
23480,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000332,Pancreas,0.0,0.2775061428546905
23481,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000155,Pancreas,0.0,0.623155951499939
23482,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000139,Pancreas,0.0,0.4935070872306824
23483,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000281,Pancreas,0.0,0.4078294932842254
23484,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000270,Pancreas,0.0,0.6050899028778076
23485,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000023,Pancreas,0.0,0.3083770871162414
23486,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000118,Pancreas,0.0,0.4243820607662201
23487,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000599,Pancreas,0.0,0.5528352856636047
23488,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000265,Pancreas,0.0,0.3181294202804565
23489,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000601,Pancreas,0.0,0.3651886880397796
23490,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000235,Pancreas,0.0,0.3762355446815491
23491,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000138,Pancreas,0.0,0.4562357664108276
23492,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000108,Pancreas,0.0,0.5453076362609863
23493,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000652,Pancreas,1.0,0.433053582906723
23494,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000114,Pancreas,0.0,0.3763953745365143
23495,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000222,Pancreas,0.0,0.4154856204986572
23496,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000107,Pancreas,0.0,0.4600052535533905
23497,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000354,Pancreas,0.0,0.2945811152458191
23498,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000213,Pancreas,1.0,0.4057779610157013
23499,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000320,Pancreas,0.0,0.4229957461357116
23500,Erlotinib,Paclitaxel,DB00530,DB01229,ACH-000178,Pancreas,0.0,0.3506650030612945
23501,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000535,Pancreas,1.0,0.4013347625732422
23502,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000042,Pancreas,0.0,0.4857740104198456
23503,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000060,Pancreas,0.0,0.5042129755020142
23504,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000243,Pancreas,0.0,0.3918905258178711
23505,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000332,Pancreas,0.0,0.3350460231304168
23506,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000155,Pancreas,0.0,0.6016281247138977
23507,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000139,Pancreas,0.0,0.5217167735099792
23508,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000281,Pancreas,0.0,0.4107939004898071
23509,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000270,Pancreas,0.0,0.6111470460891724
23510,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000023,Pancreas,0.0,0.3570749163627624
23511,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000118,Pancreas,0.0,0.4923027157783508
23512,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000599,Pancreas,0.0,0.5338037610054016
23513,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000265,Pancreas,0.0,0.3653347194194793
23514,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000601,Pancreas,0.0,0.426342099905014
23515,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000235,Pancreas,0.0,0.4286803901195526
23516,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000138,Pancreas,0.0,0.4904685914516449
23517,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000108,Pancreas,0.0,0.5570542216300964
23518,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000652,Pancreas,0.0,0.4509404897689819
23519,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000114,Pancreas,0.0,0.4298136532306671
23520,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000222,Pancreas,0.0,0.4507881104946136
23521,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000107,Pancreas,1.0,0.4804565608501434
23522,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000354,Pancreas,0.0,0.3489746451377868
23523,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000213,Pancreas,0.0,0.4597659409046173
23524,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000320,Pancreas,0.0,0.4502182602882385
23525,Dasatinib,Paclitaxel,DB01254,DB01229,ACH-000178,Pancreas,0.0,0.3983328938484192
23526,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000535,Pancreas,0.0,0.2105767130851745
23527,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000042,Pancreas,0.0,0.3069697916507721
23528,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000060,Pancreas,0.0,0.3624941110610962
23529,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000243,Pancreas,0.0,0.3635916709899902
23530,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000332,Pancreas,0.0,0.2426265180110931
23531,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000155,Pancreas,0.0,0.4539022743701935
23532,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000139,Pancreas,0.0,0.3459994792938232
23533,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000281,Pancreas,0.0,0.4449818730354309
23534,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000270,Pancreas,0.0,0.4948033988475799
23535,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000023,Pancreas,0.0,0.2561252117156982
23536,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000118,Pancreas,0.0,0.2885566651821136
23537,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000599,Pancreas,0.0,0.4667068719863891
23538,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000265,Pancreas,0.0,0.303911954164505
23539,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000601,Pancreas,0.0,0.2521941363811493
23540,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000235,Pancreas,0.0,0.2501362562179565
23541,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000138,Pancreas,0.0,0.2507492303848266
23542,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000108,Pancreas,0.0,0.3222466707229614
23543,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000652,Pancreas,0.0,0.244503304362297
23544,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000114,Pancreas,0.0,0.3063082993030548
23545,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000222,Pancreas,0.0,0.2844812870025635
23546,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000107,Pancreas,0.0,0.3386446833610534
23547,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000354,Pancreas,0.0,0.2593450248241424
23548,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000213,Pancreas,0.0,0.2950093150138855
23549,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000320,Pancreas,0.0,0.3984874784946441
23550,Sorafenib,Paclitaxel,DB00398,DB01229,ACH-000178,Pancreas,0.0,0.3149750530719757
23551,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000535,Pancreas,0.0,0.0798583999276161
23552,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000042,Pancreas,0.0,0.1126060336828231
23553,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000060,Pancreas,0.0,0.1279074400663375
23554,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000243,Pancreas,0.0,0.1231310367584228
23555,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000332,Pancreas,0.0,0.0601722598075866
23556,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000155,Pancreas,0.0,0.2205733656883239
23557,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000139,Pancreas,0.0,0.1761433333158493
23558,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000281,Pancreas,0.0,0.2320956289768219
23559,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000270,Pancreas,0.0,0.2018891721963882
23560,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000023,Pancreas,0.0,0.1595721393823623
23561,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000118,Pancreas,0.0,0.1448864191770553
23562,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000599,Pancreas,0.0,0.1680574566125869
23563,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000265,Pancreas,0.0,0.1191518157720565
23564,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000601,Pancreas,0.0,0.1555786281824112
23565,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000235,Pancreas,0.0,0.1283545792102813
23566,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000138,Pancreas,0.0,0.1248509287834167
23567,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000108,Pancreas,0.0,0.2602651715278625
23568,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000652,Pancreas,0.0,0.1332801282405853
23569,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000114,Pancreas,0.0,0.1010355949401855
23570,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000222,Pancreas,0.0,0.149461954832077
23571,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000107,Pancreas,0.0,0.150867760181427
23572,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000354,Pancreas,0.0,0.0865608006715774
23573,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000213,Pancreas,0.0,0.1223039552569389
23574,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000320,Pancreas,0.0,0.2246624380350113
23575,Ruxolitinib,Paclitaxel,DB08877,DB01229,ACH-000178,Pancreas,0.0,0.1186903715133667
23576,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000196,Breast,0.0,0.5848143100738525
23577,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000857,Breast,0.0,0.6915695071220398
23578,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000258,Breast,0.0,0.639125645160675
23579,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000535,Pancreas,0.0,0.5042654871940613
23580,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000042,Pancreas,1.0,0.544255256652832
23581,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000019,Breast,0.0,0.5156024694442749
23582,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000060,Pancreas,0.0,0.5336227416992188
23583,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000352,Breast,1.0,0.49055877327919
23584,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000927,Breast,0.0,0.437080442905426
23585,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000243,Pancreas,0.0,0.4393492639064789
23586,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000332,Pancreas,0.0,0.4344333708286285
23587,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000148,Breast,1.0,0.452014148235321
23588,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000643,Breast,1.0,0.6974524259567261
23589,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000155,Pancreas,0.0,0.6862457394599915
23590,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000859,Breast,0.0,0.5937654972076416
23591,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000117,Breast,0.0,0.4607100188732147
23592,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000876,Breast,0.0,0.2545968294143677
23593,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000139,Pancreas,0.0,0.577284038066864
23594,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000856,Breast,0.0,0.4461023807525635
23595,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000147,Breast,1.0,0.4974011182785034
23596,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000223,Breast,0.0,0.5636129975318909
23597,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000281,Pancreas,1.0,0.3623623847961426
23598,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000554,Breast,0.0,0.5177778601646423
23599,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000270,Pancreas,0.0,0.6481552720069885
23600,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000023,Pancreas,0.0,0.367927223443985
23601,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000849,Breast,0.0,0.4510800242424011
23602,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000621,Breast,1.0,0.7844193577766418
23603,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000910,Breast,0.0,0.6635475754737854
23604,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000668,Breast,0.0,0.5382062792778015
23605,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000934,Breast,1.0,0.4780419766902923
23606,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000759,Breast,0.0,0.4823294281959533
23607,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000118,Pancreas,0.0,0.5613244771957397
23608,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000699,Breast,0.0,0.7363847494125366
23609,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000599,Pancreas,0.0,0.5580969452857971
23610,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000783,Breast,0.0,0.5376288294792175
23611,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000374,Breast,0.0,0.5566843152046204
23612,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000265,Pancreas,0.0,0.4473581612110138
23613,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000624,Breast,1.0,0.7097585797309875
23614,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000818,Breast,1.0,0.391288161277771
23615,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000573,Breast,0.0,0.7522207498550415
23616,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000711,Breast,0.0,0.4401888251304626
23617,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000768,Breast,0.0,0.5516632795333862
23618,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000277,Breast,1.0,0.3097573816776275
23619,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000601,Pancreas,0.0,0.5325400829315186
23620,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000111,Breast,0.0,0.5466505289077759
23621,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000349,Breast,1.0,0.4204456210136413
23622,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000235,Pancreas,0.0,0.4885067045688629
23623,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000828,Breast,0.0,0.4179779291152954
23624,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000138,Pancreas,0.0,0.559946596622467
23625,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000108,Pancreas,0.0,0.620338499546051
23626,Navitoclax,Sorafenib,DB12340,DB00398,ACH-001819,Breast,0.0,0.549887478351593
23627,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000288,Breast,0.0,0.4969784021377563
23628,Navitoclax,Sorafenib,DB12340,DB00398,ACH-001820,Breast,1.0,0.3755042552947998
23629,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000652,Pancreas,0.0,0.618882954120636
23630,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000212,Breast,0.0,0.4606584012508392
23631,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000276,Breast,1.0,0.7625619173049927
23632,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000248,Breast,1.0,0.678757905960083
23633,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000114,Pancreas,0.0,0.493222564458847
23634,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000222,Pancreas,0.0,0.513497531414032
23635,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000107,Pancreas,0.0,0.5245161056518555
23636,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000536,Breast,0.0,0.7242016196250916
23637,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000930,Breast,0.0,0.5635236501693726
23638,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000354,Pancreas,1.0,0.5005123615264893
23639,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000213,Pancreas,1.0,0.4790568947792053
23640,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000320,Pancreas,1.0,0.4811039865016937
23641,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000330,Breast,1.0,0.3892553150653839
23642,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000178,Pancreas,0.0,0.506759762763977
23643,Trametinib,Sorafenib,DB08911,DB00398,ACH-000196,Breast,0.0,0.3278997242450714
23644,Trametinib,Sorafenib,DB08911,DB00398,ACH-000857,Breast,0.0,0.367865651845932
23645,Trametinib,Sorafenib,DB08911,DB00398,ACH-000258,Breast,1.0,0.4318232834339142
23646,Trametinib,Sorafenib,DB08911,DB00398,ACH-000535,Pancreas,0.0,0.139097049832344
23647,Trametinib,Sorafenib,DB08911,DB00398,ACH-000042,Pancreas,0.0,0.2730613648891449
23648,Trametinib,Sorafenib,DB08911,DB00398,ACH-000019,Breast,0.0,0.2660472393035888
23649,Trametinib,Sorafenib,DB08911,DB00398,ACH-000060,Pancreas,0.0,0.3501575589179992
23650,Trametinib,Sorafenib,DB08911,DB00398,ACH-000352,Breast,0.0,0.4336587786674499
23651,Trametinib,Sorafenib,DB08911,DB00398,ACH-000927,Breast,0.0,0.3555750846862793
23652,Trametinib,Sorafenib,DB08911,DB00398,ACH-000332,Pancreas,0.0,0.202559694647789
23653,Trametinib,Sorafenib,DB08911,DB00398,ACH-000148,Breast,0.0,0.2595432698726654
23654,Trametinib,Sorafenib,DB08911,DB00398,ACH-000643,Breast,0.0,0.3052251040935516
23655,Trametinib,Sorafenib,DB08911,DB00398,ACH-000155,Pancreas,0.0,0.3760194480419159
23656,Trametinib,Sorafenib,DB08911,DB00398,ACH-000859,Breast,0.0,0.4020948410034179
23657,Trametinib,Sorafenib,DB08911,DB00398,ACH-000117,Breast,0.0,0.3579182922840118
23658,Trametinib,Sorafenib,DB08911,DB00398,ACH-000876,Breast,0.0,0.3469372987747192
23659,Trametinib,Sorafenib,DB08911,DB00398,ACH-000139,Pancreas,0.0,0.2012258023023605
23660,Trametinib,Sorafenib,DB08911,DB00398,ACH-000856,Breast,0.0,0.3114691376686096
23661,Trametinib,Sorafenib,DB08911,DB00398,ACH-000147,Breast,0.0,0.4406589269638061
23662,Trametinib,Sorafenib,DB08911,DB00398,ACH-000223,Breast,0.0,0.2481523901224136
23663,Trametinib,Sorafenib,DB08911,DB00398,ACH-000281,Pancreas,0.0,0.437950074672699
23664,Trametinib,Sorafenib,DB08911,DB00398,ACH-000554,Breast,0.0,0.4142057001590729
23665,Trametinib,Sorafenib,DB08911,DB00398,ACH-000270,Pancreas,0.0,0.4675173759460449
23666,Trametinib,Sorafenib,DB08911,DB00398,ACH-000023,Pancreas,0.0,0.267680674791336
23667,Trametinib,Sorafenib,DB08911,DB00398,ACH-000849,Breast,0.0,0.3037323951721191
23668,Trametinib,Sorafenib,DB08911,DB00398,ACH-000621,Breast,0.0,0.405502587556839
23669,Trametinib,Sorafenib,DB08911,DB00398,ACH-000910,Breast,0.0,0.486469954252243
23670,Trametinib,Sorafenib,DB08911,DB00398,ACH-000668,Breast,0.0,0.2224218994379043
23671,Trametinib,Sorafenib,DB08911,DB00398,ACH-000934,Breast,0.0,0.3923245668411255
23672,Trametinib,Sorafenib,DB08911,DB00398,ACH-000759,Breast,0.0,0.3906846940517425
23673,Trametinib,Sorafenib,DB08911,DB00398,ACH-000118,Pancreas,0.0,0.2926393747329712
23674,Trametinib,Sorafenib,DB08911,DB00398,ACH-000699,Breast,0.0,0.2651336193084717
23675,Trametinib,Sorafenib,DB08911,DB00398,ACH-000599,Pancreas,0.0,0.4502833783626556
23676,Trametinib,Sorafenib,DB08911,DB00398,ACH-000783,Breast,0.0,0.3995563089847564
23677,Trametinib,Sorafenib,DB08911,DB00398,ACH-000374,Breast,0.0,0.1816276013851165
23678,Trametinib,Sorafenib,DB08911,DB00398,ACH-000265,Pancreas,0.0,0.2993074357509613
23679,Trametinib,Sorafenib,DB08911,DB00398,ACH-000624,Breast,0.0,0.3807524740695953
23680,Trametinib,Sorafenib,DB08911,DB00398,ACH-000818,Breast,0.0,0.4254437088966369
23681,Trametinib,Sorafenib,DB08911,DB00398,ACH-000573,Breast,0.0,0.2950083315372467
23682,Trametinib,Sorafenib,DB08911,DB00398,ACH-000711,Breast,0.0,0.41591677069664
23683,Trametinib,Sorafenib,DB08911,DB00398,ACH-000768,Breast,0.0,0.2327104657888412
23684,Trametinib,Sorafenib,DB08911,DB00398,ACH-000277,Breast,0.0,0.369820237159729
23685,Trametinib,Sorafenib,DB08911,DB00398,ACH-000601,Pancreas,0.0,0.2559288740158081
23686,Trametinib,Sorafenib,DB08911,DB00398,ACH-000111,Breast,0.0,0.4107039272785187
23687,Trametinib,Sorafenib,DB08911,DB00398,ACH-000349,Breast,0.0,0.4065482020378113
23688,Trametinib,Sorafenib,DB08911,DB00398,ACH-000235,Pancreas,0.0,0.1839970499277115
23689,Trametinib,Sorafenib,DB08911,DB00398,ACH-000828,Breast,0.0,0.4075984954833984
23690,Trametinib,Sorafenib,DB08911,DB00398,ACH-000138,Pancreas,0.0,0.1567307412624359
23691,Trametinib,Sorafenib,DB08911,DB00398,ACH-000108,Pancreas,0.0,0.2643770575523376
23692,Trametinib,Sorafenib,DB08911,DB00398,ACH-001819,Breast,0.0,0.4551990926265716
23693,Trametinib,Sorafenib,DB08911,DB00398,ACH-000288,Breast,0.0,0.229798287153244
23694,Trametinib,Sorafenib,DB08911,DB00398,ACH-001820,Breast,0.0,0.3901737630367279
23695,Trametinib,Sorafenib,DB08911,DB00398,ACH-000652,Pancreas,0.0,0.1669240593910217
23696,Trametinib,Sorafenib,DB08911,DB00398,ACH-000212,Breast,0.0,0.3346100449562073
23697,Trametinib,Sorafenib,DB08911,DB00398,ACH-000276,Breast,0.0,0.3145196139812469
23698,Trametinib,Sorafenib,DB08911,DB00398,ACH-000248,Breast,0.0,0.4190958738327026
23699,Trametinib,Sorafenib,DB08911,DB00398,ACH-000114,Pancreas,0.0,0.2455869019031524
23700,Trametinib,Sorafenib,DB08911,DB00398,ACH-000222,Pancreas,0.0,0.2287479490041732
23701,Trametinib,Sorafenib,DB08911,DB00398,ACH-000107,Pancreas,0.0,0.245691567659378
23702,Trametinib,Sorafenib,DB08911,DB00398,ACH-000536,Breast,0.0,0.4509848654270172
23703,Trametinib,Sorafenib,DB08911,DB00398,ACH-000930,Breast,0.0,0.3597065806388855
23704,Trametinib,Sorafenib,DB08911,DB00398,ACH-000354,Pancreas,0.0,0.2285221666097641
23705,Trametinib,Sorafenib,DB08911,DB00398,ACH-000213,Pancreas,1.0,0.2649498283863067
23706,Trametinib,Sorafenib,DB08911,DB00398,ACH-000320,Pancreas,0.0,0.4095505774021148
23707,Trametinib,Sorafenib,DB08911,DB00398,ACH-000330,Breast,0.0,0.3772830963134765
23708,Trametinib,Sorafenib,DB08911,DB00398,ACH-000178,Pancreas,0.0,0.307797908782959
23709,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000196,Breast,0.0,0.4052392840385437
23710,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000857,Breast,0.0,0.4942079186439514
23711,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000258,Breast,0.0,0.5021584033966064
23712,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000535,Pancreas,0.0,0.2496894299983978
23713,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000042,Pancreas,0.0,0.2600803673267364
23714,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000019,Breast,0.0,0.3145055174827575
23715,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000060,Pancreas,0.0,0.2817455530166626
23716,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000352,Breast,0.0,0.4408019781112671
23717,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000927,Breast,0.0,0.3201604783535003
23718,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000243,Pancreas,0.0,0.3646191656589508
23719,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000332,Pancreas,0.0,0.195875734090805
23720,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000148,Breast,0.0,0.2437794804573059
23721,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000643,Breast,0.0,0.4248856902122497
23722,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000155,Pancreas,0.0,0.4938217997550964
23723,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000859,Breast,0.0,0.4387522637844085
23724,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000117,Breast,0.0,0.3756305277347564
23725,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000876,Breast,0.0,0.2492055594921112
23726,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000139,Pancreas,0.0,0.3105845153331756
23727,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000856,Breast,0.0,0.2900347113609314
23728,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000147,Breast,0.0,0.416092574596405
23729,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000223,Breast,0.0,0.2838831841945648
23730,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000281,Pancreas,0.0,0.3973343670368194
23731,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000554,Breast,0.0,0.4330517947673797
23732,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000270,Pancreas,0.0,0.5040758848190308
23733,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000023,Pancreas,0.0,0.2446428090333938
23734,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000849,Breast,0.0,0.2404578626155853
23735,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000621,Breast,0.0,0.5912256836891174
23736,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000910,Breast,0.0,0.5610560178756714
23737,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000668,Breast,0.0,0.2718505859375
23738,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000934,Breast,0.0,0.3684650659561157
