,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
23806,anastrozole,docetaxel,DB01217,DB01248,ACH-000811,ovary,-4.00265029485573,0.0,0.0602089129388332
23807,anastrozole,docetaxel,DB01217,DB01248,ACH-000425,skin,-4.36763178647384,0.0,0.0389424823224544
23808,anastrozole,docetaxel,DB01217,DB01248,ACH-000649,kidney,-1.03903185897769,0.0,0.0192195307463407
23809,anastrozole,docetaxel,DB01217,DB01248,ACH-000750,skin,-5.00478907278419,0.0,0.0899237617850303
23810,anastrozole,docetaxel,DB01217,DB01248,ACH-000367,lung,-2.38175588386245,0.0,0.2452933937311172
23811,anastrozole,docetaxel,DB01217,DB01248,ACH-000849,breast,-3.43725156783404,0.0,0.0159871000796556
23812,anastrozole,docetaxel,DB01217,DB01248,ACH-000433,kidney,-3.04790428129149,0.0,0.0294387340545654
23813,anastrozole,docetaxel,DB01217,DB01248,ACH-000730,skin,-7.44256036601601,0.0,0.1956286579370498
23814,Vincristine sulfate,docetaxel,DB00541,DB01248,ACH-000463,lung,-3.58324132652365,0.0,0.1840985119342804
23815,Vincristine sulfate,docetaxel,DB00541,DB01248,ACH-000651,large_intestine,-13.898202506224,0.0,0.2863794267177582
23816,Vincristine sulfate,docetaxel,DB00541,DB01248,ACH-000046,kidney,1.97629104703521,1.0,0.5307579636573792
23817,Vincristine sulfate,docetaxel,DB00541,DB01248,ACH-000681,lung,1.22017762970155,1.0,0.3042946457862854
23818,Vincristine sulfate,docetaxel,DB00541,DB01248,ACH-000433,kidney,-8.84850849618139,0.0,0.4336821138858795
23819,Vincristine sulfate,docetaxel,DB00541,DB01248,ACH-000730,skin,-18.8420045913594,0.0,0.3647592961788177
23820,Antibiotic AD 32,docetaxel,DB00385,DB01248,ACH-000655,brain,5.81846320738917,1.0,0.52418452501297
23821,Antibiotic AD 32,docetaxel,DB00385,DB01248,ACH-000649,kidney,1.04587843412782,1.0,0.649279773235321
23822,Antibiotic AD 32,docetaxel,DB00385,DB01248,ACH-000148,breast,15.7796219689588,1.0,0.904673159122467
23823,Antibiotic AD 32,docetaxel,DB00385,DB01248,ACH-000555,kidney,7.80107149252934,1.0,0.7353418469429016
23824,Antibiotic AD 32,docetaxel,DB00385,DB01248,ACH-000849,breast,5.50999159836338,1.0,0.5631986260414124
23825,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000288,breast,-0.457819229197855,0.0,0.0163796376436948
23826,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000971,large_intestine,-15.1597388255477,0.0,0.0068347509950399
23827,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000681,lung,-15.010499030277,0.0,0.0500993356108665
23828,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000147,breast,-2.78396709301708,0.0,0.2648772895336151
23829,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000849,breast,-6.5310593161955,0.0,0.0275576803833246
23830,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000433,kidney,-1.03781532108389,0.0,0.116926223039627
23831,5-Fluoro-2'-deoxyuridine,docetaxel,DB00322,DB01248,ACH-000090,prostate,-2.55662140785256,0.0,0.0547176487743854
23832,letrozole,docetaxel,DB01006,DB01248,ACH-000504,brain,-4.96214689150325,0.0,0.1162963435053825
23833,letrozole,docetaxel,DB01006,DB01248,ACH-000046,kidney,-4.02709510592592,0.0,0.0176998749375343
23834,letrozole,docetaxel,DB01006,DB01248,ACH-000649,kidney,-0.528127744361992,0.0,0.0569630675017833
23835,letrozole,docetaxel,DB01006,DB01248,ACH-000966,ovary,-3.75787170053613,0.0,0.024405276402831
23836,letrozole,docetaxel,DB01006,DB01248,ACH-000551,haematopoietic_and_lymphoid,-15.0744047302109,0.0,0.0412266999483108
23837,letrozole,docetaxel,DB01006,DB01248,ACH-000579,skin,-8.30775396860511,0.0,0.1193060651421547
23838,letrozole,docetaxel,DB01006,DB01248,ACH-000555,kidney,-3.27708816275848,0.0,0.2394942492246627
23839,letrozole,docetaxel,DB01006,DB01248,ACH-000617,ovary,-9.23188114751665,0.0,0.0902165919542312
23840,letrozole,docetaxel,DB01006,DB01248,ACH-000696,ovary,-11.9711992611548,0.0,0.1780190765857696
23841,letrozole,docetaxel,DB01006,DB01248,ACH-000730,skin,-11.5237428091521,0.0,0.0441595166921615
23842,letrozole,docetaxel,DB01006,DB01248,ACH-000997,large_intestine,-1.89416640567217,0.0,0.0300403274595737
23843,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000504,brain,7.02568371741456,1.0,0.9246079325675964
23844,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000900,lung,10.4291785111096,1.0,0.9772132039070128
23845,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000477,skin,7.55718911375774,1.0,0.9821186065673828
23846,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000288,breast,10.899402816835,1.0,0.9640924334526062
23847,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000425,skin,12.3907659892122,1.0,0.997063934803009
23848,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000615,skin,8.95110457070835,1.0,0.7606896162033081
23849,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000750,skin,12.5294326104503,1.0,0.8215878009796143
23850,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000555,kidney,5.20447836369186,1.0,0.9150696396827698
23851,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000147,breast,8.12658757307753,1.0,0.9754930138587952
23852,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000019,breast,2.62170628466713,1.0,0.9784544706344604
23853,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000433,kidney,12.2662397030982,1.0,0.9924518465995787
23854,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000706,lung,4.96237085972305,1.0,0.5829055905342102
23855,Retinoic acid,docetaxel,DB00523,DB01248,ACH-000969,large_intestine,10.7270717983219,1.0,0.954779863357544
23856,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000504,brain,-2.53333754208672,0.0,0.0656078308820724
23857,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000463,lung,-1.02485004700926,0.0,0.1005990728735923
23858,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000288,breast,-2.77395064439052,0.0,0.0817258730530738
23859,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000966,ovary,-2.7193804823921,0.0,0.1690055280923843
23860,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000367,lung,-1.26666370264634,0.0,0.3035226464271545
23861,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000147,breast,-2.29484758472643,0.0,0.063284620642662
23862,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000019,breast,-2.34196079970741,0.0,0.1758577674627304
23863,Fludarabine Base,docetaxel,DB01073,DB01248,ACH-000433,kidney,-3.3793691182852,0.0,0.3690388202667236
23864,7803-88-5,docetaxel,DB01280,DB01248,ACH-000615,skin,-12.7387239225258,0.0,0.0289950314909219
23865,7803-88-5,docetaxel,DB01280,DB01248,ACH-000343,lung,-5.61811406250069,0.0,0.0150792123749852
23866,7803-88-5,docetaxel,DB01280,DB01248,ACH-000552,large_intestine,-14.6215575342618,0.0,0.1333995461463928
23867,7803-88-5,docetaxel,DB01280,DB01248,ACH-000367,lung,-3.33372548746026,0.0,0.1877021193504333
23868,7803-88-5,docetaxel,DB01280,DB01248,ACH-000428,kidney,-2.68149992613683,0.0,0.2074761837720871
23869,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000477,skin,-3.66997768654845,0.0,0.0971878990530967
23870,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000615,skin,-5.32360379958274,0.0,0.0349923968315124
23871,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000649,kidney,-1.42264045139909,0.0,0.345476746559143
23872,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-001151,ovary,-7.68190836896188,0.0,0.0363689363002777
23873,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000681,lung,-2.52293999750551,0.0,0.1692528277635574
23874,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000966,ovary,-5.58381287268165,0.0,0.2917984127998352
23875,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000551,haematopoietic_and_lymphoid,-16.2834102524334,0.0,0.1924542188644409
23876,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000750,skin,-4.61636666778648,0.0,0.142572820186615
23877,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000367,lung,0.497773334104372,1.0,0.3329827487468719
23878,CHEMBL277800,docetaxel,DB00631,DB01248,ACH-000768,breast,-2.0131178071136,0.0,0.0723526775836944
23879,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000463,lung,-2.77033759954038,0.0,0.0955404192209243
23880,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000768,breast,4.61091086372419,1.0,0.0434868372976779
23881,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000617,ovary,-3.20917806232617,0.0,0.0551477447152137
23882,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000147,breast,-2.07719686893931,0.0,0.0725924372673034
23883,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000433,kidney,-4.1343736016398,0.0,0.4377831518650055
23884,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000997,large_intestine,-0.642344537881471,0.0,0.0566625259816646
23885,CYTARABINE HYDROCHLORIDE,docetaxel,DB00987,DB01248,ACH-000090,prostate,-2.77146053377605,0.0,0.0971755981445312
23886,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000463,lung,-18.2136725288999,0.0,0.0132512412965297
23887,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000288,breast,-8.51733217179381,0.0,0.0129092391580343
23888,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000971,large_intestine,-7.00948485150698,0.0,0.0042578750289976
23889,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000655,brain,-3.4199805154989,0.0,0.0783113837242126
23890,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000651,large_intestine,-6.99957099827062,0.0,0.1015642061829567
23891,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000001,ovary,0.509867320014359,1.0,0.0414625294506549
23892,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-001151,ovary,-6.68747097900815,0.0,0.0434500873088836
23893,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000579,skin,1.73506431257214,1.0,0.0736223310232162
23894,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000768,breast,-24.5533874524634,0.0,0.0306474771350622
23895,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000617,ovary,-1.39440333973524,0.0,0.0223453864455223
23896,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000019,breast,1.6952237443133,1.0,0.4992094039916992
23897,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000706,lung,-1.40862065498818,0.0,0.3255570232868194
23898,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000969,large_intestine,-9.966381973505,0.0,0.0532592944800853
23899,5-Fluorouracil,docetaxel,DB00544,DB01248,ACH-000428,kidney,-4.78290594863309,0.0,0.0543974675238132
23900,122111-05-1,docetaxel,DB00441,DB01248,ACH-000900,lung,-36.5428787507248,0.0,0.013371268287301
23901,122111-05-1,docetaxel,DB00441,DB01248,ACH-000811,ovary,-1.52818835183231,0.0,0.1279294639825821
23902,122111-05-1,docetaxel,DB00441,DB01248,ACH-000477,skin,-26.7825042804854,0.0,0.3334760069847107
23903,122111-05-1,docetaxel,DB00441,DB01248,ACH-000971,large_intestine,-35.5520168288687,0.0,0.0049303411506116
23904,122111-05-1,docetaxel,DB00441,DB01248,ACH-000817,haematopoietic_and_lymphoid,-25.665208324627,0.0,0.019660348072648
23905,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000504,brain,-16.4067745870292,0.0,0.0603780820965766
23906,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000463,lung,-8.32211479464594,0.0,0.0323987826704978
23907,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-001190,skin,-1.53267277997216,0.0,0.0268154665827751
23908,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000477,skin,-4.99078938524863,0.0,0.0226074494421482
23909,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000376,brain,-3.00284186275679,0.0,0.0634633302688598
23910,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000425,skin,-1.03091977476795,0.0,0.0227984394878149
23911,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000001,ovary,-21.5460376699523,0.0,0.021100191399455
23912,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000343,lung,-7.33523212590335,0.0,0.0203356202691793
23913,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000825,lung,-0.818830330750061,0.0,0.0603774897754192
23914,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000552,large_intestine,-4.79689372787981,0.0,0.1562543511390686
23915,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000750,skin,-5.15981954117674,0.0,0.1364006251096725
23916,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000367,lung,-14.7649105594139,0.0,0.0234975516796112
23917,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000555,kidney,-1.71248016743877,0.0,0.0739244371652603
23918,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000232,brain,-8.8535044326465,0.0,0.0666557475924491
23919,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000849,breast,-15.3699906639581,0.0,0.0116554331034421
23920,Dexrazoxane,docetaxel,DB00380,DB01248,ACH-000969,large_intestine,-11.4925371303157,0.0,0.5516520142555237
23921,mitoxantrone,docetaxel,DB01204,DB01248,ACH-000900,lung,-3.30382867471159,0.0,0.0525797829031944
23922,mitoxantrone,docetaxel,DB01204,DB01248,ACH-000477,skin,4.18062393466104,1.0,0.690288782119751
23923,mitoxantrone,docetaxel,DB01204,DB01248,ACH-000649,kidney,-2.1566727193361,0.0,0.0725351125001907
23924,mitoxantrone,docetaxel,DB01204,DB01248,ACH-000579,skin,-22.2004500791951,0.0,0.0405868627130985
23925,mitoxantrone,docetaxel,DB01204,DB01248,ACH-000817,haematopoietic_and_lymphoid,-11.1053256546044,0.0,0.0665168687701225
23926,mitoxantrone,docetaxel,DB01204,DB01248,ACH-000849,breast,-6.0581807642796,0.0,0.0300339143723249
23927,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000655,brain,-35.853826714216,0.0,0.0009954897686839
23928,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000651,large_intestine,-55.2855341497669,0.0,0.0392114408314228
23929,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000615,skin,-25.011155008002,0.0,0.0113413948565721
23930,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000273,brain,-27.2612163653786,0.0,0.0176177863031625
23931,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000001,ovary,-47.5994231325719,0.0,0.0005967592005617
23932,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000551,haematopoietic_and_lymphoid,-58.3381158891145,0.0,0.0043434272520244
23933,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000148,breast,-60.1551359746812,0.0,0.0015874790260568
23934,Lenalidomide,docetaxel,DB00480,DB01248,ACH-000696,ovary,-47.6868545975514,0.0,0.0113180968910455
23935,Navelbine ditartrate (TN),docetaxel,DB00361,DB01248,ACH-000425,skin,0.804883396405513,1.0,0.1131387948989868
23936,Navelbine ditartrate (TN),docetaxel,DB00361,DB01248,ACH-000046,kidney,0.69110659313435,1.0,0.3669579923152923
23937,Navelbine ditartrate (TN),docetaxel,DB00361,DB01248,ACH-000649,kidney,-9.28668831946199,0.0,0.0585026107728481
23938,Navelbine ditartrate (TN),docetaxel,DB00361,DB01248,ACH-000367,lung,-9.79101617237371,0.0,0.2414841055870056
23939,Navelbine ditartrate (TN),docetaxel,DB00361,DB01248,ACH-000555,kidney,-5.19104943999113,0.0,0.1071793735027313
23940,Navelbine ditartrate (TN),docetaxel,DB00361,DB01248,ACH-000997,large_intestine,2.72974783959231,1.0,0.1970841139554977
23941,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000504,brain,-1.93269314762871,0.0,0.0851297751069068
23942,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000463,lung,-9.79680465762183,0.0,0.1421167403459549
23943,Pemetrexed,docetaxel,DB00642,DB01248,ACH-001190,skin,-17.371702790273,0.0,0.0646864399313926
23944,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000001,ovary,2.4700459352293,1.0,0.0243763178586959
23945,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000861,lung,-5.00648055720461,0.0,0.0682165324687957
23946,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000367,lung,-1.02989476358256,0.0,0.3077216744422912
23947,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000232,brain,-4.54774871647096,0.0,0.0385833270847797
23948,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000997,large_intestine,-1.62438109961229,0.0,0.058344729244709
23949,Pemetrexed,docetaxel,DB00642,DB01248,ACH-000969,large_intestine,-30.0784473880047,0.0,0.0496627315878868
23950,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000463,lung,-24.5898974210249,0.0,0.0479638054966926
23951,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000551,haematopoietic_and_lymphoid,-24.1426252453663,0.0,0.034246414899826
23952,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000367,lung,-21.279953531246,0.0,0.0071792337112128
23953,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000148,breast,-14.3139139363512,0.0,0.0016449498943984
23954,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000232,brain,-28.9562776039609,0.0,0.1950875520706176
23955,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000768,breast,-83.8798874726868,0.0,0.021068712696433
23956,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000696,ovary,-16.7945311323481,0.0,0.0130456686019897
23957,MEGESTROL ACETATE,docetaxel,DB00351,DB01248,ACH-000706,lung,-28.8497560423384,0.0,0.0172474887222051
23958,Gefitinib,docetaxel,DB00317,DB01248,ACH-000477,skin,3.50706849880094,1.0,0.8414173722267151
23959,Gefitinib,docetaxel,DB00317,DB01248,ACH-000288,breast,7.71412711043188,1.0,0.7819645404815674
23960,Gefitinib,docetaxel,DB00317,DB01248,ACH-000376,brain,-5.85856757094106,0.0,0.5673242807388306
23961,Gefitinib,docetaxel,DB00317,DB01248,ACH-000655,brain,9.32242946358631,1.0,0.4551333487033844
23962,Gefitinib,docetaxel,DB00317,DB01248,ACH-000649,kidney,6.54125405868013,1.0,0.6336921453475952
23963,Gefitinib,docetaxel,DB00317,DB01248,ACH-000681,lung,7.83538449547676,1.0,0.9345304369926452
23964,Gefitinib,docetaxel,DB00317,DB01248,ACH-000966,ovary,-0.44384361337599,0.0,0.6888173818588257
23965,Gefitinib,docetaxel,DB00317,DB01248,ACH-000617,ovary,5.23464940624588,1.0,0.6535165905952454
23966,Gefitinib,docetaxel,DB00317,DB01248,ACH-000849,breast,8.65303725170644,1.0,0.4870489239692688
23967,Gefitinib,docetaxel,DB00317,DB01248,ACH-000433,kidney,3.40532998392039,1.0,0.9223915934562684
23968,23541-50-6,docetaxel,DB00694,DB01248,ACH-000655,brain,-14.3670176875092,0.0,0.0706269666552543
23969,23541-50-6,docetaxel,DB00694,DB01248,ACH-000651,large_intestine,-26.0985790300215,0.0,0.0583359263837337
23970,23541-50-6,docetaxel,DB00694,DB01248,ACH-001151,ovary,-21.0998544793766,0.0,0.0305166840553283
23971,23541-50-6,docetaxel,DB00694,DB01248,ACH-000232,brain,-9.30615935657792,0.0,0.0718273892998695
23972,23541-50-6,docetaxel,DB00694,DB01248,ACH-000617,ovary,-13.6626566854706,0.0,0.095974363386631
23973,23541-50-6,docetaxel,DB00694,DB01248,ACH-000706,lung,-35.5513006611563,0.0,0.0551393218338489
23974,Vepesid J,docetaxel,DB00773,DB01248,ACH-000463,lung,-11.6348291129187,0.0,0.0217352304607629
23975,Vepesid J,docetaxel,DB00773,DB01248,ACH-000001,ovary,-6.49921084622193,0.0,0.0447425097227096
23976,Vepesid J,docetaxel,DB00773,DB01248,ACH-000966,ovary,-0.83606122038759,0.0,0.6444711089134216
23977,Vepesid J,docetaxel,DB00773,DB01248,ACH-000552,large_intestine,-6.09104043561366,0.0,0.0342857986688613
23978,Vepesid J,docetaxel,DB00773,DB01248,ACH-000367,lung,-7.06592363863145,0.0,0.1371009647846222
23979,Vepesid J,docetaxel,DB00773,DB01248,ACH-000147,breast,-6.92350742067507,0.0,0.0384610146284103
23980,Vepesid J,docetaxel,DB00773,DB01248,ACH-000696,ovary,-15.998204071878,0.0,0.0178413335233926
23981,Vepesid J,docetaxel,DB00773,DB01248,ACH-000428,kidney,0.320429376157883,1.0,0.2398365586996078
23982,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000504,brain,5.09138456476821,1.0,0.0989199504256248
23983,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000463,lung,-17.9142296351668,0.0,0.2228861153125763
23984,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000655,brain,-16.3682198533046,0.0,0.0062738489359617
23985,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000046,kidney,-4.41707933677159,0.0,0.2474406212568283
23986,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000147,breast,-9.54051049992036,0.0,0.2974258363246918
23987,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000706,lung,-73.9912212559319,0.0,0.1714645624160766
23988,Pazopanib hydrochloride,docetaxel,DB06589,DB01248,ACH-000730,skin,-18.0961982157704,0.0,0.0228346921503543
23989,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000288,breast,-36.6489517083647,0.0,0.0766922906041145
23990,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000376,brain,-57.0229382452849,0.0,0.1300883889198303
23991,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000971,large_intestine,-28.7740839597048,0.0,0.0038714502006769
23992,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000273,brain,-31.0454602013481,0.0,0.0812904983758926
23993,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000343,lung,-41.4079915689118,0.0,0.0392091870307922
23994,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000817,haematopoietic_and_lymphoid,-23.2938390978284,0.0,0.203741043806076
23995,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000997,large_intestine,8.36190840054467,1.0,0.3949769139289856
23996,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000090,prostate,-16.129232389792,0.0,0.0780374184250831
23997,Vemurafenib,docetaxel,DB08881,DB01248,ACH-000969,large_intestine,-37.4668327945978,0.0,0.1396847069263458
23998,Abiraterone,docetaxel,DB05812,DB01248,ACH-000477,skin,-10.8839699509773,0.0,0.1278434842824936
23999,Abiraterone,docetaxel,DB05812,DB01248,ACH-000615,skin,-15.6125382618047,0.0,0.0239971280097961
24000,Abiraterone,docetaxel,DB05812,DB01248,ACH-000681,lung,-11.9197546010081,0.0,0.0729831829667091
24001,Abiraterone,docetaxel,DB05812,DB01248,ACH-000825,lung,-29.7146777349893,0.0,0.055419772863388
24002,Abiraterone,docetaxel,DB05812,DB01248,ACH-000750,skin,10.2482953613512,1.0,0.4523840844631195
24003,Abiraterone,docetaxel,DB05812,DB01248,ACH-000367,lung,-11.8931013667653,0.0,0.161889374256134
24004,Abiraterone,docetaxel,DB05812,DB01248,ACH-000768,breast,-21.5447936655338,0.0,0.0911445468664169
24005,Abiraterone,docetaxel,DB05812,DB01248,ACH-000147,breast,7.02375670213063,1.0,0.1898479014635086
24006,Abiraterone,docetaxel,DB05812,DB01248,ACH-000849,breast,0.104125472952788,1.0,0.0361071117222309
24007,Abiraterone,docetaxel,DB05812,DB01248,ACH-000730,skin,-16.5802933669798,0.0,0.0731712654232978
24008,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000900,lung,3.74059601407843,1.0,0.6493873000144958
24009,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000463,lung,13.9219553119905,1.0,0.8888171315193176
24010,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000811,ovary,1.92627481474183,1.0,0.6944429278373718
24011,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000615,skin,-2.82112822270851,0.0,0.7508562207221985
24012,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000273,brain,13.2424649790375,1.0,0.374786913394928
24013,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000966,ovary,-0.955157229973836,0.0,0.8837085962295532
24014,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000730,skin,4.90242404444815,1.0,0.8433138132095337
24015,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000997,large_intestine,-19.8066890147346,0.0,0.5834499001502991
24016,CABAZITAXEL,docetaxel,DB06772,DB01248,ACH-000090,prostate,13.2275743406054,1.0,0.6887006163597107
24017,Vismodegib,docetaxel,DB08828,DB01248,ACH-000304,skin,-15.7067238125177,0.0,0.0375370234251022
24018,Vismodegib,docetaxel,DB08828,DB01248,ACH-001190,skin,-30.0083501559467,0.0,0.0370264649391174
24019,Vismodegib,docetaxel,DB08828,DB01248,ACH-000348,skin,-14.4546078069654,0.0,0.4035577178001404
24020,Vismodegib,docetaxel,DB08828,DB01248,ACH-000046,kidney,-31.5728322663924,0.0,0.1249786913394928
24021,Vismodegib,docetaxel,DB08828,DB01248,ACH-000273,brain,-18.6501286507243,0.0,0.0759490057826042
24022,Vismodegib,docetaxel,DB08828,DB01248,ACH-000001,ovary,-24.0483937714948,0.0,0.0122402720153331
24023,Vismodegib,docetaxel,DB08828,DB01248,ACH-000579,skin,-1.64229826045634,0.0,0.0315210632979869
24024,Vismodegib,docetaxel,DB08828,DB01248,ACH-000617,ovary,-4.6264247978102,0.0,0.0108558954671025
24025,Vismodegib,docetaxel,DB08828,DB01248,ACH-000090,prostate,-5.89280518811623,0.0,0.004230526741594
24026,Crizotinib,docetaxel,DB08865,DB01248,ACH-000504,brain,-9.24421996688474,0.0,0.0250784941017627
24027,Crizotinib,docetaxel,DB08865,DB01248,ACH-000288,breast,-42.5693574573186,0.0,0.0079468265175819
24028,Crizotinib,docetaxel,DB08865,DB01248,ACH-000649,kidney,-27.7943778862372,0.0,0.005510073620826
24029,Crizotinib,docetaxel,DB08865,DB01248,ACH-000579,skin,-17.8442599624061,0.0,0.0217158123850822
24030,Crizotinib,docetaxel,DB08865,DB01248,ACH-000768,breast,-21.9565834949389,0.0,0.0406833700835704
24031,Crizotinib,docetaxel,DB08865,DB01248,ACH-000617,ovary,-12.5035722232094,0.0,0.0163735169917345
24032,Crizotinib,docetaxel,DB08865,DB01248,ACH-000147,breast,-24.888444386422,0.0,0.0033373241312801
24033,Crizotinib,docetaxel,DB08865,DB01248,ACH-000969,large_intestine,-2.10573797207679,0.0,0.0648992136120796
24034,Axitinib,docetaxel,DB06626,DB01248,ACH-000425,skin,-34.1562589125675,0.0,0.0405624955892562
