,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
32147,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000971,large_intestine,-8.82950309693092,0.0,0.2641400694847107
32148,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000046,kidney,-8.16195942924934,0.0,0.2678709328174591
32149,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000681,lung,-5.8343862766497,0.0,0.2651103138923645
32150,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000966,ovary,-35.2860043814569,0.0,0.2866095900535583
32151,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000861,lung,-9.0097883378762,0.0,0.3037199079990387
32152,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000148,breast,-2.29059830158237,0.0,0.2963526248931885
32153,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000768,breast,-0.770197413973812,0.0,0.2853472232818603
32154,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000617,ovary,-0.393234209236888,0.0,0.2541138529777527
32155,actinomycin D,CYTARABINE HYDROCHLORIDE,DB00970,DB00987,ACH-000147,breast,-5.53878909305953,0.0,0.3081839084625244
32156,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000971,large_intestine,-29.2566041285689,0.0,0.2169637382030487
32157,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000651,large_intestine,-28.5305568808988,0.0,0.2065533399581909
32158,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000681,lung,-29.1291713149599,0.0,0.2224140912294387
32159,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000966,ovary,-3.91283036226939,0.0,0.2568115890026092
32160,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000552,large_intestine,-26.2169615311456,0.0,0.2332672178745269
32161,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000750,skin,-1.47571326555263,0.0,0.2205592393875122
32162,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000367,lung,-29.6873131052587,0.0,0.2637457251548767
32163,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000232,brain,-2.03326345805243,0.0,0.2402682602405548
32164,raloxifene,CYTARABINE HYDROCHLORIDE,DB00481,DB00987,ACH-000706,lung,-23.7112646950402,0.0,0.2691243588924408
32165,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-000463,lung,5.35667296730486,1.0,0.2422259449958801
32166,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-001190,skin,1.43271618875858,1.0,0.2496470957994461
32167,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-000376,brain,-0.298003674892364,0.0,0.2329149693250656
32168,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-000046,kidney,3.07807174489928,1.0,0.2216531485319137
32169,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-000681,lung,5.23626928711425,1.0,0.222843512892723
32170,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-000367,lung,-3.3179790856658,0.0,0.2516685724258423
32171,teniposide,CYTARABINE HYDROCHLORIDE,DB00444,DB00987,ACH-000969,large_intestine,-6.52823492097535,0.0,0.2141451835632324
32172,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000504,brain,0.797191387787757,1.0,0.2179793119430542
32173,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000046,kidney,-33.3193147756011,0.0,0.186081051826477
32174,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000001,ovary,7.42397673850896,1.0,0.1665492057800293
32175,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000343,lung,-3.55529538042193,0.0,0.177984669804573
32176,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000825,lung,-16.0750058610615,0.0,0.1982698887586593
32177,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000147,breast,-10.1206955032901,0.0,0.2556422054767608
32178,celecoxib,CYTARABINE HYDROCHLORIDE,DB00482,DB00987,ACH-000433,kidney,-20.9768619731961,0.0,0.1815420538187027
32179,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000811,ovary,-8.18661887792801,0.0,0.2330519706010818
32180,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000649,kidney,-7.45215387707182,0.0,0.2592180073261261
32181,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000681,lung,-2.06415015589155,0.0,0.230832040309906
32182,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000552,large_intestine,-16.9012811867446,0.0,0.2391099482774734
32183,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000849,breast,-18.4250750223827,0.0,0.2370121031999588
32184,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000019,breast,-7.18832131121127,0.0,0.2333620637655258
32185,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000969,large_intestine,-4.6700623529944,0.0,0.2259369045495987
32186,EXEMESTANE,CYTARABINE HYDROCHLORIDE,DB00990,DB00987,ACH-000428,kidney,2.31686389070443,1.0,0.3054628372192383
32187,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000900,lung,5.40476861328888,1.0,0.1972334533929824
32188,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000811,ovary,1.04588485635645,1.0,0.1846714317798614
32189,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000477,skin,3.91656883566102,1.0,0.2041022181510925
32190,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000288,breast,4.45902102007496,1.0,0.2081416547298431
32191,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000615,skin,3.49248965991615,1.0,0.2137859612703323
32192,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000367,lung,5.48978037073525,1.0,0.2142338901758194
32193,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000997,large_intestine,-7.2044024678392,0.0,0.1809400916099548
32194,5-Fluoro-2'-deoxyuridine,CYTARABINE HYDROCHLORIDE,DB00322,DB00987,ACH-000428,kidney,-3.05840335592404,0.0,0.2360775768756866
32195,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000811,ovary,-7.78579781988133,0.0,0.2059199661016464
32196,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000288,breast,-1.6372868897958,0.0,0.2330420017242431
32197,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000971,large_intestine,-15.2620909308265,0.0,0.1995511949062347
32198,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000579,skin,1.13835350471924,1.0,0.2571944296360016
32199,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000367,lung,-9.74473510080606,0.0,0.236697107553482
32200,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000232,brain,-1.51142095304291,0.0,0.2320507913827896
32201,letrozole,CYTARABINE HYDROCHLORIDE,DB01006,DB00987,ACH-000696,ovary,-7.00334584302222,0.0,0.2077568024396896
32202,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-000504,brain,5.534672234344,1.0,0.2707426846027374
32203,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-001190,skin,-5.79544095639049,0.0,0.2662320733070373
32204,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-000046,kidney,1.4421028100513,1.0,0.2360697388648986
32205,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-000649,kidney,-4.87585528870932,0.0,0.2665295600891113
32206,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-001151,ovary,-4.26781918393624,0.0,0.24005888402462
32207,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-000817,haematopoietic_and_lymphoid,-26.7916540408191,0.0,0.2537093758583069
32208,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-000696,ovary,-2.20182514280443,0.0,0.247001975774765
32209,5-Fluorouracil,CYTARABINE HYDROCHLORIDE,DB00544,DB00987,ACH-000730,skin,-10.9200256863395,0.0,0.2629992067813873
32210,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000504,brain,-15.0459489798918,0.0,0.1433237195014953
32211,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000477,skin,-19.4820259091722,0.0,0.1381440758705139
32212,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000288,breast,-2.22927989834421,0.0,0.1391996294260025
32213,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000552,large_intestine,-23.3811211718529,0.0,0.1291839331388473
32214,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000817,haematopoietic_and_lymphoid,-10.9004556149424,0.0,0.1663222312927246
32215,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000367,lung,-8.61887004565491,0.0,0.1409772485494613
32216,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000730,skin,-32.5230025862097,0.0,0.169107511639595
32217,methotrexate,CYTARABINE HYDROCHLORIDE,DB00563,DB00987,ACH-000090,prostate,-10.4977825847921,0.0,0.1525919735431671
32218,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000900,lung,-22.179888198087,0.0,0.2348925322294235
32219,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000811,ovary,-5.13177508025272,0.0,0.2337226867675781
32220,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000425,skin,2.41793123547088,1.0,0.2960710525512695
32221,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000655,brain,-4.08121783300502,0.0,0.2390917837619781
32222,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000046,kidney,3.69865475916597,1.0,0.2364083975553512
32223,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000343,lung,-0.257117736484098,0.0,0.2359029054641723
32224,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000579,skin,-4.670581422017,0.0,0.300248771905899
32225,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000367,lung,-5.1064403180589,0.0,0.279788613319397
32226,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000433,kidney,9.023289487339,1.0,0.2523468732833862
32227,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000706,lung,-17.5509667722205,0.0,0.2802720367908478
32228,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000997,large_intestine,0.400111890669192,1.0,0.2638165950775146
32229,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000090,prostate,-2.77398133471762,0.0,0.2669602632522583
32230,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000969,large_intestine,-9.96528529558895,0.0,0.2272515445947647
32231,Dexrazoxane,CYTARABINE HYDROCHLORIDE,DB00380,DB00987,ACH-000428,kidney,-1.32996941087806,0.0,0.3054628372192383
32232,mitoxantrone,CYTARABINE HYDROCHLORIDE,DB01204,DB00987,ACH-000655,brain,3.46580215694019,1.0,0.221865177154541
32233,mitoxantrone,CYTARABINE HYDROCHLORIDE,DB01204,DB00987,ACH-000861,lung,1.30446703658942,1.0,0.26307412981987
32234,mitoxantrone,CYTARABINE HYDROCHLORIDE,DB01204,DB00987,ACH-000750,skin,6.36297670418144,1.0,0.2168452441692352
32235,mitoxantrone,CYTARABINE HYDROCHLORIDE,DB01204,DB00987,ACH-000147,breast,1.76660887002546,1.0,0.280443787574768
32236,mitoxantrone,CYTARABINE HYDROCHLORIDE,DB01204,DB00987,ACH-000969,large_intestine,-9.83724220136486,0.0,0.2143724411725998
32237,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000504,brain,3.63749129923241,1.0,0.2633764743804931
32238,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000811,ovary,-1.44431643611873,0.0,0.2318207919597625
32239,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000376,brain,-1.5133911872638,0.0,0.2468249946832656
32240,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000651,large_intestine,-38.0521365027852,0.0,0.2212511897087097
32241,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000046,kidney,1.58985733024175,1.0,0.2355384528636932
32242,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000861,lung,-34.029919618587,0.0,0.2682946026325226
32243,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000551,haematopoietic_and_lymphoid,-33.0541038716635,0.0,0.2443912327289581
32244,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000555,kidney,-32.7996640027065,0.0,0.2573755979537964
32245,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000147,breast,-4.17774806640337,0.0,0.292767733335495
32246,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000730,skin,-8.96984349199404,0.0,0.2614526152610779
32247,Lenalidomide,CYTARABINE HYDROCHLORIDE,DB00480,DB00987,ACH-000969,large_intestine,-6.41349186782526,0.0,0.2290177792310714
32248,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000504,brain,4.17202074726761,1.0,0.2413963675498962
32249,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000649,kidney,-13.8914066735503,0.0,0.2395903468132019
32250,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000681,lung,-2.8749937720365,0.0,0.2166272550821304
32251,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000343,lung,2.08810258017448,1.0,0.2118558287620544
32252,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000750,skin,-0.182678010888249,0.0,0.2209916561841964
32253,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000367,lung,-3.51888861896335,0.0,0.2468082904815673
32254,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000706,lung,-11.6746478172535,0.0,0.2534010410308838
32255,Navelbine ditartrate (TN),CYTARABINE HYDROCHLORIDE,DB00361,DB00987,ACH-000730,skin,-5.97734891458478,0.0,0.2395094633102417
32256,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000288,breast,-7.10981119205097,0.0,0.2281593978404998
32257,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000425,skin,-6.59015530720214,0.0,0.2626995742321014
32258,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000273,brain,-4.86729239652839,0.0,0.1929271072149276
32259,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000649,kidney,-12.6884535948946,0.0,0.2326166778802871
32260,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000579,skin,-1.1870026005525,0.0,0.2538613677024841
32261,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000148,breast,7.83230229682443,1.0,0.2365482896566391
32262,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000969,large_intestine,-12.8812706720103,0.0,0.1985005885362625
32263,Pemetrexed,CYTARABINE HYDROCHLORIDE,DB00642,DB00987,ACH-000428,kidney,-6.05569892087468,0.0,0.2635674476623535
32264,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000001,ovary,-66.5573485301005,0.0,0.1695505529642105
32265,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000649,kidney,-67.8509578705122,0.0,0.2307810336351394
32266,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000343,lung,-49.2061292738354,0.0,0.187425211071968
32267,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000861,lung,-59.0788844050256,0.0,0.2416615039110183
32268,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000551,haematopoietic_and_lymphoid,-31.3936594272191,0.0,0.2173705548048019
32269,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000147,breast,0.0555906636419872,1.0,0.2547244429588318
32270,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000849,breast,-69.3923366696995,0.0,0.2012051790952682
32271,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000019,breast,-76.7762360138558,0.0,0.1921183317899704
32272,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000706,lung,-6.21057973778296,0.0,0.244531899690628
32273,MEGESTROL ACETATE,CYTARABINE HYDROCHLORIDE,DB00351,DB00987,ACH-000997,large_intestine,-31.3747472081892,0.0,0.2014584690332412
32274,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000288,breast,1.37029611105109,1.0,0.2852051854133606
32275,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000425,skin,-4.84957794503142,0.0,0.3193702101707458
32276,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000651,large_intestine,-7.65441436492666,0.0,0.2564511597156524
32277,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000046,kidney,2.60781176968545,1.0,0.2678709328174591
32278,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-001151,ovary,7.0870007002232,1.0,0.2706588506698608
32279,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000681,lung,4.38619295825081,1.0,0.2651103138923645
32280,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000825,lung,3.20102741427192,1.0,0.278001993894577
32281,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000551,haematopoietic_and_lymphoid,0.0703200189250014,1.0,0.2808287143707275
32282,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000552,large_intestine,-10.2749528651943,0.0,0.2767694294452667
32283,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000750,skin,-0.571363076482681,0.0,0.2664775848388672
32284,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000367,lung,2.99403423673131,1.0,0.2899360656738281
32285,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000232,brain,-1.34139949741324,0.0,0.2863989472389221
32286,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000147,breast,2.06755111888929,1.0,0.3081839084625244
32287,Gefitinib,CYTARABINE HYDROCHLORIDE,DB00317,DB00987,ACH-000706,lung,1.64264241155457,1.0,0.3038910627365112
32288,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000288,breast,-3.97474395520512,0.0,0.2502757310867309
32289,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000425,skin,0.872490226017943,1.0,0.2813017666339874
32290,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000046,kidney,0.106489596806597,1.0,0.228421151638031
32291,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000552,large_intestine,1.79161079734679,1.0,0.2308359742164611
32292,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000579,skin,-1.02277612691996,0.0,0.2821076214313507
32293,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000367,lung,-1.18977123238356,0.0,0.2612107396125793
32294,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000147,breast,0.10143133008778,1.0,0.2772751450538635
32295,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000849,breast,-1.0442663768277,0.0,0.2319789081811905
32296,23541-50-6,CYTARABINE HYDROCHLORIDE,DB00694,DB00987,ACH-000433,kidney,0.447738866422347,1.0,0.2353059649467468
32297,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000811,ovary,-0.51070211496232,0.0,0.2291311025619506
32298,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000477,skin,-22.7654839988641,0.0,0.2569870948791504
32299,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000376,brain,1.43666060502158,1.0,0.2416161149740219
32300,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000001,ovary,-1.66538219063552,0.0,0.2002268135547638
32301,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000343,lung,0.6380277823226,1.0,0.2289612293243408
32302,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000861,lung,-0.458156572235754,0.0,0.264750987291336
32303,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000817,haematopoietic_and_lymphoid,-8.1534409443102,0.0,0.2435422390699386
32304,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000148,breast,6.57811292853209,1.0,0.2618900835514068
32305,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000555,kidney,-3.66624266252116,0.0,0.2515625357627868
32306,Vepesid J,CYTARABINE HYDROCHLORIDE,DB00773,DB00987,ACH-000019,breast,2.76884240002028,1.0,0.2290353178977966
32307,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000971,large_intestine,-48.6381667348218,0.0,0.250298798084259
32308,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000651,large_intestine,-62.2895572414214,0.0,0.2385875880718231
32309,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000273,brain,-11.5719653994888,0.0,0.2590258121490478
32310,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000825,lung,-44.093877164735,0.0,0.278001993894577
32311,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000861,lung,-30.2645179013007,0.0,0.3037199079990387
32312,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000579,skin,-4.47115198702387,0.0,0.3012333214282989
32313,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000147,breast,1.3643484798112,1.0,0.3081839084625244
32314,Pazopanib hydrochloride,CYTARABINE HYDROCHLORIDE,DB06589,DB00987,ACH-000969,large_intestine,-0.415548593959064,0.0,0.2576810717582702
32315,Vemurafenib,CYTARABINE HYDROCHLORIDE,DB08881,DB00987,ACH-001190,skin,-16.1920717947424,0.0,0.2601085007190704
32316,Vemurafenib,CYTARABINE HYDROCHLORIDE,DB08881,DB00987,ACH-000651,large_intestine,-57.3507120306582,0.0,0.2090605050325393
32317,Vemurafenib,CYTARABINE HYDROCHLORIDE,DB08881,DB00987,ACH-000966,ovary,-9.10086628075196,0.0,0.262602150440216
32318,Vemurafenib,CYTARABINE HYDROCHLORIDE,DB08881,DB00987,ACH-000232,brain,-14.2403908220593,0.0,0.2431562691926956
32319,Vemurafenib,CYTARABINE HYDROCHLORIDE,DB08881,DB00987,ACH-000433,kidney,-34.9370520901453,0.0,0.235141709446907
32320,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000900,lung,-21.4459393492701,0.0,0.2420322746038437
32321,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-001190,skin,-7.66794002553523,0.0,0.2698590755462646
32322,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000811,ovary,-9.69487827158322,0.0,0.238535538315773
32323,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000288,breast,-42.4911210558161,0.0,0.2777357101440429
32324,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000615,skin,-7.88856658300692,0.0,0.2794144749641418
32325,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000001,ovary,-26.0214147542537,0.0,0.2108564674854278
32326,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000649,kidney,-11.980536537068,0.0,0.2756772041320801
32327,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000579,skin,-3.12198167820499,0.0,0.3012333214282989
32328,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000817,haematopoietic_and_lymphoid,2.22269451165548,1.0,0.2567714750766754
32329,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000367,lung,0.0269457622771173,1.0,0.2843916416168213
32330,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000090,prostate,-18.6604818556282,0.0,0.2741868197917938
32331,Abiraterone,CYTARABINE HYDROCHLORIDE,DB05812,DB00987,ACH-000969,large_intestine,4.79453219147792,1.0,0.233419194817543
32332,CABAZITAXEL,CYTARABINE HYDROCHLORIDE,DB06772,DB00987,ACH-000288,breast,2.5004603126293,1.0,0.2428984642028808
32333,CABAZITAXEL,CYTARABINE HYDROCHLORIDE,DB06772,DB00987,ACH-000552,large_intestine,-5.57111586793301,0.0,0.2238487899303436
32334,CABAZITAXEL,CYTARABINE HYDROCHLORIDE,DB06772,DB00987,ACH-000579,skin,-2.33026478038766,0.0,0.2677596509456634
32335,CABAZITAXEL,CYTARABINE HYDROCHLORIDE,DB06772,DB00987,ACH-000367,lung,-7.18823447379387,0.0,0.2536966502666473
32336,CABAZITAXEL,CYTARABINE HYDROCHLORIDE,DB06772,DB00987,ACH-000019,breast,1.06760067188626,1.0,0.2216949760913849
