"","Drug2","Drug1","Drug2_ID","Drug1_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"28845","Crizotinib","CABAZITAXEL","DB08865","DB06772","ACH-000425","skin",-20.622720436391,0,0.298174262046814
"28846","Crizotinib","CABAZITAXEL","DB08865","DB06772","ACH-000615","skin",-18.2824885132965,0,0.291068434715271
"28847","Crizotinib","CABAZITAXEL","DB08865","DB06772","ACH-000861","lung",-15.3972489253121,0,0.263144284486771
"28848","Crizotinib","CABAZITAXEL","DB08865","DB06772","ACH-000148","breast",-37.1374131183957,0,0.281918168067932
"28849","Crizotinib","CABAZITAXEL","DB08865","DB06772","ACH-000849","breast",-16.8999048626591,0,0.253969341516495
"28850","Crizotinib","CABAZITAXEL","DB08865","DB06772","ACH-000019","breast",-11.4946625401868,0,0.304554224014282
"28851","Bortezomib","CABAZITAXEL","DB00188","DB06772","ACH-000900","lung",7.20686149921572,1,0.22270368039608
"28852","Bortezomib","CABAZITAXEL","DB00188","DB06772","ACH-001190","skin",-12.2114190602316,0,0.213204592466354
"28853","Bortezomib","CABAZITAXEL","DB00188","DB06772","ACH-000971","large_intestine",-1.8387740292959,0,0.224789515137672
"28854","Bortezomib","CABAZITAXEL","DB00188","DB06772","ACH-000966","ovary",-2.55516414937137,0,0.221391871571541
"28855","Bortezomib","CABAZITAXEL","DB00188","DB06772","ACH-000343","lung",15.5199099365919,1,0.185770243406296
"28856","Bortezomib","CABAZITAXEL","DB00188","DB06772","ACH-000232","brain",-1.27316927464326,0,0.207194373011589
"28857","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000477","skin",0.735197336200746,1,0.277490943670273
"28858","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000273","brain",5.35032967168849,1,0.205606520175934
"28859","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000001","ovary",-1.48910508052666,0,0.178144693374634
"28860","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000649","kidney",3.24926833896017,1,0.210433661937714
"28861","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000966","ovary",0.864872907425562,1,0.181269869208336
"28862","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000825","lung",2.0612549131937,1,0.231836631894112
"28863","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000551","haematopoietic_and_lymphoid",-8.80896694420436,0,0.239964246749878
"28864","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000552","large_intestine",-9.16639684569669,0,0.264639258384705
"28865","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000367","lung",-1.39760498264355,0,0.254509389400482
"28866","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000706","lung",-4.34879702416574,0,0.277860045433044
"28867","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000997","large_intestine",-1.05457118504079,0,0.222638845443726
"28868","7-Ethyl-10-hydroxycamptothecin","CABAZITAXEL","DB05482","DB06772","ACH-000428","kidney",5.96515407655539,1,0.348303705453873
"28869","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000651","large_intestine",-17.7438831210691,0,0.183240547776222
"28870","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000649","kidney",4.80883883441433,1,0.213582471013069
"28871","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-001151","ovary",-21.0418233280419,0,0.212268486618996
"28872","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000343","lung",-18.1360267664376,0,0.195589989423752
"28873","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000750","skin",-38.7654438891349,0,0.184265553951263
"28874","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000768","breast",-15.7687274735364,0,0.211460739374161
"28875","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000147","breast",-11.9313234626975,0,0.268760144710541
"28876","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000849","breast",0.31416887062981,1,0.225361555814743
"28877","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000019","breast",5.23120457299362,1,0.217666402459145
"28878","hydroxyurea","CABAZITAXEL","DB01005","DB06772","ACH-000428","kidney",-40.7751582481427,0,0.243918299674988
"28879","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000900","lung",-8.32853697024592,0,0.277934551239014
"28880","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000811","ovary",-11.8402006496032,0,0.283119320869446
"28881","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000046","kidney",-4.26676895528294,0,0.292234033346176
"28882","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000825","lung",4.66572048389325,1,0.337645143270492
"28883","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000861","lung",-3.29212844354623,0,0.30885323882103
"28884","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000551","haematopoietic_and_lymphoid",-1.30363216080824,0,0.256739646196365
"28885","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000552","large_intestine",-16.3348693374073,0,0.329307645559311
"28886","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000579","skin",5.09332135978296,1,0.323090016841888
"28887","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000750","skin",-8.53088076881091,0,0.248138204216957
"28888","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000555","kidney",-7.2046152775638,0,0.340972721576691
"28889","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000232","brain",-16.9892079939333,0,0.292891561985016
"28890","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000019","breast",-1.27150883076061,0,0.341630756855011
"28891","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000997","large_intestine",-16.4931850532073,0,0.275902569293976
"28892","Quinacrine hydrochloride","CABAZITAXEL","DB01103","DB06772","ACH-000428","kidney",-29.3838763144892,0,0.406163364648819
"28893","Erlotinib hydrochloride","CABAZITAXEL","DB00530","DB06772","ACH-000649","kidney",-18.6719780472386,0,0.42810982465744
"28894","Erlotinib hydrochloride","CABAZITAXEL","DB00530","DB06772","ACH-001151","ovary",-1.26744705452865,0,0.385087102651596
"28895","Erlotinib hydrochloride","CABAZITAXEL","DB00530","DB06772","ACH-000343","lung",22.036523582897,1,0.424006372690201
"28896","Erlotinib hydrochloride","CABAZITAXEL","DB00530","DB06772","ACH-000750","skin",-22.6731053506159,0,0.315631210803986
"28897","Erlotinib hydrochloride","CABAZITAXEL","DB00530","DB06772","ACH-000849","breast",-7.51009312228616,0,0.513933181762695
"28898","Erlotinib hydrochloride","CABAZITAXEL","DB00530","DB06772","ACH-000433","kidney",12.0843116790735,1,0.469289749860763
"28899","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000477","skin",0.737170665967852,1,0.280103355646133
"28900","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000971","large_intestine",-36.2059136331558,0,0.240967780351639
"28901","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000655","brain",-10.4379290286773,0,0.302147507667542
"28902","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000649","kidney",-26.6954439162309,0,0.271853446960449
"28903","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000552","large_intestine",-30.8138884910675,0,0.260962277650833
"28904","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000579","skin",-18.0214882520783,0,0.298809885978699
"28905","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000750","skin",-6.21720739458481,0,0.259110242128372
"28906","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000367","lung",-13.0056403810466,0,0.284932345151901
"28907","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000148","breast",-37.5615467635983,0,0.296084821224213
"28908","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000232","brain",-18.4840299864181,0,0.240330904722214
"28909","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000147","breast",-18.4053288437068,0,0.334310114383698
"28910","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000696","ovary",-31.5722829633002,0,0.279285788536072
"28911","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000019","breast",-26.1283947103962,0,0.262383878231049
"28912","Sunitinib","CABAZITAXEL","DB01268","DB06772","ACH-000730","skin",-28.3896599614366,0,0.246024444699287
"28913","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000046","kidney",-18.5062112660282,0,0.150431752204895
"28914","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000552","large_intestine",-13.9415654703752,0,0.184510707855225
"28915","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000367","lung",-27.9800719676648,0,0.159638866782188
"28916","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000148","breast",-17.9165207174521,0,0.150473698973656
"28917","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000768","breast",-15.1285720987515,0,0.184328481554985
"28918","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000019","breast",-11.9262925640045,0,0.181367576122284
"28919","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000433","kidney",-24.4234747401801,0,0.138112083077431
"28920","ifosfamide","CABAZITAXEL","DB01181","DB06772","ACH-000706","lung",-58.5982316826448,0,0.156797528266907
"28921","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000477","skin",6.55245299928685,1,0.292593121528625
"28922","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000971","large_intestine",-1.98693872899315,0,0.234160736203194
"28923","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000425","skin",-5.79874631959962,0,0.336002320051193
"28924","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000651","large_intestine",11.7689894777513,1,0.209910273551941
"28925","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000649","kidney",-2.54167226810055,0,0.26766899228096
"28926","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000825","lung",-4.3229158303278,0,0.294344693422318
"28927","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000367","lung",9.63234631056344,1,0.340259790420532
"28928","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000768","breast",-1.93915957868417,0,0.257818639278412
"28929","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000617","ovary",-2.13941307534608,0,0.272635728120804
"28930","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000997","large_intestine",-4.3011023054209,0,0.295291095972061
"28931","Ixabepilone","CABAZITAXEL","DB04845","DB06772","ACH-000428","kidney",0.961345912104363,1,0.346016675233841
"28932","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-001190","skin",-20.1717579616723,0,0.277756601572037
"28933","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000477","skin",-2.08853392722898,0,0.262964904308319
"28934","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000971","large_intestine",-56.4027266676168,0,0.244172334671021
"28935","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000649","kidney",-20.6295944540462,0,0.308653712272644
"28936","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-001151","ovary",-17.8337720419527,0,0.233880221843719
"28937","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000861","lung",-28.1958115365007,0,0.277788162231445
"28938","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000750","skin",-35.8163821046726,0,0.241120517253876
"28939","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000232","brain",-31.5374131661781,0,0.281592607498169
"28940","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000617","ovary",-50.3977070919352,0,0.301749110221863
"28941","thalidomide","CABAZITAXEL","DB01041","DB06772","ACH-000090","prostate",-40.6521617651825,0,0.297203123569489
"28942","Vinblastine sulfate","CABAZITAXEL","DB00570","DB06772","ACH-000425","skin",7.19210530930794,1,0.326944410800934
"28943","Vinblastine sulfate","CABAZITAXEL","DB00570","DB06772","ACH-000001","ovary",6.08995048206085,1,0.269291698932648
"28944","Vinblastine sulfate","CABAZITAXEL","DB00570","DB06772","ACH-000649","kidney",-3.00672150622547,0,0.327475875616074
"28945","Vinblastine sulfate","CABAZITAXEL","DB00570","DB06772","ACH-000232","brain",1.01471989687913,1,0.275781810283661
"28946","Vinblastine sulfate","CABAZITAXEL","DB00570","DB06772","ACH-000997","large_intestine",-25.5576216364099,0,0.306462347507477
"28947","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-001190","skin",-20.5691164822436,0,0.278849929571152
"28948","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000477","skin",-9.59469792256625,0,0.307684987783432
"28949","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000425","skin",-5.68818358475895,0,0.316144108772278
"28950","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000651","large_intestine",-31.5430520131234,0,0.225758597254753
"28951","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000825","lung",2.09928799280743,1,0.294734179973602
"28952","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000817","haematopoietic_and_lymphoid",-17.174294734221,0,0.262037038803101
"28953","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000367","lung",-6.1770931921533,0,0.313685566186905
"28954","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000617","ovary",-7.06847324190784,0,0.260674744844437
"28955","bleomycin","CABAZITAXEL","DB00290","DB06772","ACH-000428","kidney",3.35777640336686,1,0.336564391851425
"28956","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000463","lung",-10.4949791396569,0,0.270754963159561
"28957","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000811","ovary",4.70717623647886,1,0.246715262532234
"28958","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000477","skin",6.84144805398326,1,0.303502291440964
"28959","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000288","breast",3.06127081122325,1,0.283369362354279
"28960","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000376","brain",-3.05832744762181,0,0.292032212018967
"28961","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000425","skin",-0.34326190560211,0,0.316059350967407
"28962","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000046","kidney",-1.06261514095152,0,0.287409484386444
"28963","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000966","ovary",0.0594188054700786,1,0.32834205031395
"28964","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000825","lung",1.53288153405633,1,0.307129472494125
"28965","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000750","skin",-8.02540312908485,0,0.248528584837914
"28966","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000768","breast",1.96174653832198,1,0.261855065822601
"28967","Pralatrexate","CABAZITAXEL","DB06813","DB06772","ACH-000617","ovary",-1.51047075885183,0,0.241601780056953
"28968","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000477","skin",-14.9873848992038,0,0.161835595965385
"28969","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000971","large_intestine",-20.8295251342473,0,0.108639568090439
"28970","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000651","large_intestine",-24.3642300332001,0,0.128671959042549
"28971","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000649","kidney",-9.68712180433696,0,0.122799918055534
"28972","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000966","ovary",-29.5885745335729,0,0.140145853161812
"28973","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000343","lung",-27.5055084163655,0,0.171484738588333
"28974","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000696","ovary",-11.3649583057911,0,0.144383892416954
"28975","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000433","kidney",-12.8531170570744,0,0.0959892570972442
"28976","6-Mercaptopurine","CABAZITAXEL","DB01033","DB06772","ACH-000428","kidney",-9.45364158445292,0,0.1858039945364
"28977","mitotane","CABAZITAXEL","DB00648","DB06772","ACH-000900","lung",-42.1511583143547,0,0.274707973003387
"28978","mitotane","CABAZITAXEL","DB00648","DB06772","ACH-000615","skin",-5.92562280315213,0,0.377472758293152
"28979","mitotane","CABAZITAXEL","DB00648","DB06772","ACH-000861","lung",-19.2980329603522,0,0.31491219997406
"28980","mitotane","CABAZITAXEL","DB00648","DB06772","ACH-000849","breast",-4.45110451576503,0,0.298715591430664
"28981","mitotane","CABAZITAXEL","DB00648","DB06772","ACH-000997","large_intestine",-60.5560147979097,0,0.285641670227051
"28982","mitotane","CABAZITAXEL","DB00648","DB06772","ACH-000428","kidney",-57.6189265468122,0,0.427213490009308
"28983","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000463","lung",-6.15113494957924,0,0.318888157606125
"28984","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000655","brain",-13.02649664673,0,0.307495594024658
"28985","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000046","kidney",-20.063649505281,0,0.244291707873344
"28986","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000649","kidney",0.279967640741527,1,0.322867065668106
"28987","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-001151","ovary",-22.7995294094238,0,0.218212231993675
"28988","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000343","lung",0.16833988038212,1,0.283344745635986
"28989","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000367","lung",-4.2772761722579,0,0.304790884256363
"28990","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000555","kidney",-14.6133238984803,0,0.311188250780106
"28991","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000019","breast",-13.7766919679667,0,0.329554408788681
"28992","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000969","large_intestine",-12.752437566852,0,0.266999304294586
"28993","anastrozole","CABAZITAXEL","DB01217","DB06772","ACH-000428","kidney",-9.19826894070905,0,0.345661520957947
"28994","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-000504","brain",-44.1652859717084,0,0.225793644785881
"28995","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-000273","brain",-27.1801657558544,0,0.225731819868088
"28996","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-001151","ovary",-30.0717284772164,0,0.232977464795113
"28997","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-000861","lung",-25.7069300611631,0,0.287069916725159
"28998","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-000579","skin",-8.67378966912229,0,0.270974665880203
"28999","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-000849","breast",-37.0332883972752,0,0.29046556353569
"29000","IMIQUIMOD","CABAZITAXEL","DB00724","DB06772","ACH-000090","prostate",-17.7583382444497,0,0.293975263834
"29001","methotrexate","CABAZITAXEL","DB00563","DB06772","ACH-001190","skin",-15.4931106960115,0,0.144825100898743
"29002","methotrexate","CABAZITAXEL","DB00563","DB06772","ACH-000971","large_intestine",-13.9677543346027,0,0.130674958229065
"29003","methotrexate","CABAZITAXEL","DB00563","DB06772","ACH-000655","brain",-18.7194928034646,0,0.129533544182777
"29004","methotrexate","CABAZITAXEL","DB00563","DB06772","ACH-001151","ovary",-9.13777534184807,0,0.135002389550209
"29005","methotrexate","CABAZITAXEL","DB00563","DB06772","ACH-000966","ovary",-19.0669669818107,0,0.158826500177383
"29006","methotrexate","CABAZITAXEL","DB00563","DB06772","ACH-000555","kidney",-1.3834946645729,0,0.170148521661758
"29007","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000288","breast",-35.1260024701051,0,0.229047149419784
"29008","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000615","skin",-6.55192131051898,0,0.178949177265167
"29009","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000046","kidney",-25.4017798760047,0,0.221216931939125
"29010","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000649","kidney",-27.1739673295113,0,0.202770158648491
"29011","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000579","skin",-2.06862487795111,0,0.185236498713493
"29012","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000817","haematopoietic_and_lymphoid",-14.938713610879,0,0.190666109323502
"29013","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000147","breast",-25.4918842875551,0,0.248140409588814
"29014","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000706","lung",-62.5483699003381,0,0.234123095870018
"29015","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000730","skin",-29.4256625536293,0,0.188179016113281
"29016","amifostine","CABAZITAXEL","DB01143","DB06772","ACH-000428","kidney",-70.9915559277588,0,0.236929923295975
"29017","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000288","breast",-20.0981216346477,0,0.461793690919876
"29018","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000971","large_intestine",-5.32136573670976,0,0.325302481651306
"29019","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000681","lung",6.38609825889405,1,0.389367133378982
"29020","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000861","lung",10.5991153134021,1,0.412751913070679
"29021","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000750","skin",-0.372459143415425,0,0.307444274425507
"29022","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000148","breast",-1.17360464993599,0,0.481859654188156
"29023","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000232","brain",-25.8360941005927,0,0.431949764490128
"29024","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000147","breast",-3.0253290744561,0,0.489660143852234
"29025","Dasatinib","CABAZITAXEL","DB01254","DB06772","ACH-000706","lung",15.7855863025423,1,0.386617988348007
"29026","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000288","breast",-38.0470396367538,0,0.283459365367889
"29027","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000971","large_intestine",-58.8647278338409,0,0.230017960071564
"29028","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000615","skin",-7.23745378968285,0,0.261541724205017
"29029","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000046","kidney",-5.14295640946045,0,0.264903575181961
"29030","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000681","lung",-41.4140058254742,0,0.246995493769646
"29031","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000579","skin",-3.40341104551513,0,0.244925260543823
"29032","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000367","lung",-5.80354620220042,0,0.293463706970215
"29033","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000148","breast",-26.3040467574161,0,0.251338601112366
"29034","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000849","breast",-37.4942699482299,0,0.21900087594986
"29035","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000433","kidney",-9.09614797462473,0,0.252087026834488
"29036","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000706","lung",-53.1083879743156,0,0.248602971434593
"29037","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000090","prostate",-25.893520723356,0,0.278084307909012
"29038","Zoledronic acid","CABAZITAXEL","DB00399","DB06772","ACH-000969","large_intestine",-16.8904111151321,0,0.213000655174255
"29039","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000376","brain",-33.9312858237066,0,0.212813138961792
"29040","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000651","large_intestine",-29.3794139615658,0,0.187747538089752
"29041","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-001151","ovary",-33.2954577109826,0,0.200854271650314
"29042","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000343","lung",-39.9193190733872,0,0.207716509699821
"29043","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000552","large_intestine",-21.7080757871631,0,0.221097707748413
"29044","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000750","skin",-15.9044766723599,0,0.222422704100609
"29045","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000148","breast",-20.6893799806906,0,0.216646820306778
"29046","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000555","kidney",-15.5068496387287,0,0.265337646007538
"29047","Procarbazine hydrochloride","CABAZITAXEL","DB01168","DB06772","ACH-000147","breast",-16.9649532722614,0,0.249959826469421
"29048","TOPOTECAN HYDROCHLORIDE","CABAZITAXEL","DB01030","DB06772","ACH-000376","brain",2.96609459031213,1,0.219958886504173
"29049","TOPOTECAN HYDROCHLORIDE","CABAZITAXEL","DB01030","DB06772","ACH-000971","large_intestine",-3.52146331266297,0,0.20224504172802
"29050","TOPOTECAN HYDROCHLORIDE","CABAZITAXEL","DB01030","DB06772","ACH-000343","lung",2.32916806918346,1,0.182434558868408
"29051","TOPOTECAN HYDROCHLORIDE","CABAZITAXEL","DB01030","DB06772","ACH-000768","breast",-1.97854847317295,0,0.244477167725563
"29052","TOPOTECAN HYDROCHLORIDE","CABAZITAXEL","DB01030","DB06772","ACH-000969","large_intestine",-9.63969846044362,0,0.231494471430779
"29053","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000971","large_intestine",-20.927768343263,0,0.162812203168869
"29054","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000681","lung",-15.6222026863623,0,0.161945298314094
"29055","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000579","skin",-8.24957527881555,0,0.188601806759834
"29056","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000148","breast",-14.1119197420023,0,0.179541647434235
"29057","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000147","breast",-7.11184397455411,0,0.238068133592606
"29058","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000696","ovary",-30.3968723028389,0,0.190154105424881
"29059","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000730","skin",-6.6734716591319,0,0.164046481251717
"29060","Zanosar","CABAZITAXEL","DB00428","DB06772","ACH-000997","large_intestine",-46.7359036867986,0,0.192887678742409
"29061","Sorafenib","CABAZITAXEL","DB00398","DB06772","ACH-001190","skin",-4.81286985069895,0,0.279501408338547
"29062","Sorafenib","CABAZITAXEL","DB00398","DB06772","ACH-000861","lung",8.37274858127104,1,0.2857266664505
"29063","Sorafenib","CABAZITAXEL","DB00398","DB06772","ACH-000750","skin",2.21747409263447,1,0.238613024353981
"29064","Sorafenib","CABAZITAXEL","DB00398","DB06772","ACH-000706","lung",7.25726273523896,1,0.278436273336411
"29065","Sorafenib","CABAZITAXEL","DB00398","DB06772","ACH-000730","skin",-4.25526490267007,0,0.276283293962479
"29066","Lapatinib","CABAZITAXEL","DB01259","DB06772","ACH-000504","brain",-20.779648633098,0,0.355994343757629
