"","Drug1","Drug2","Drug1_ID","Drug2_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"29335","158798-73-3","6-Mercaptopurine","DB01101","DB01033","ACH-000817","haematopoietic_and_lymphoid",-6.36686086997745,0,0.131694748997688
"29336","158798-73-3","6-Mercaptopurine","DB01101","DB01033","ACH-000555","kidney",-0.230486788787409,0,0.0943767055869102
"29337","158798-73-3","6-Mercaptopurine","DB01101","DB01033","ACH-000232","brain",-4.05808427409629,0,0.0943343490362167
"29338","158798-73-3","6-Mercaptopurine","DB01101","DB01033","ACH-000617","ovary",-4.31135282337475,0,0.0458674654364585
"29339","158798-73-3","6-Mercaptopurine","DB01101","DB01033","ACH-000019","breast",-2.35851923296886,0,0.049628522247076
"29340","158798-73-3","6-Mercaptopurine","DB01101","DB01033","ACH-000997","large_intestine",-2.27565903428046,0,0.0774163380265235
"29341","Bortezomib","6-Mercaptopurine","DB00188","DB01033","ACH-000900","lung",-16.5069224494986,0,0.0916387066245079
"29342","Imatinib","6-Mercaptopurine","DB00619","DB01033","ACH-000463","lung",0.258047327500083,1,0.15292227268219
"29343","topotecan","6-Mercaptopurine","DB01030","DB01033","ACH-000900","lung",-4.18366552696546,0,0.0311181358993053
"29344","Antibiotic AY 22989","6-Mercaptopurine","DB00877","DB01033","ACH-000504","brain",2.47034421996004,1,0.104224093258381
"29345","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000046","kidney",-16.8511156151193,0,0.0528133548796176
"29346","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000551","haematopoietic_and_lymphoid",-34.5550497162697,0,0.130088895559311
"29347","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000579","skin",-17.1389426324209,0,0.119766741991043
"29348","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000817","haematopoietic_and_lymphoid",-91.3770126534824,0,0.115574203431606
"29349","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000232","brain",-37.5277284915608,0,0.127478346228599
"29350","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000706","lung",-4.74483720148135,0,0.200887218117714
"29351","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000997","large_intestine",-23.3352803451807,0,0.0894191488623619
"29352","Vismodegib","6-Mercaptopurine","DB08828","DB01033","ACH-000090","prostate",-52.4351630979179,0,0.127594172954559
"29353","Vincristine sulfate","6-Mercaptopurine","DB00541","DB01033","ACH-000504","brain",-5.22598485281344,0,0.185364529490471
"29354","CHEMBL277800","6-Mercaptopurine","DB00631","DB01033","ACH-000615","skin",-9.27449561164915,0,0.111381836235523
"29355","Gefitinib","6-Mercaptopurine","DB00317","DB01033","ACH-001190","skin",0.135652070942737,1,0.11748082190752
"29356","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000615","skin",4.19848670496337,1,0.127061307430267
"29357","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000649","kidney",-19.8375966734065,0,0.110159397125244
"29358","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-001151","ovary",3.15391140370604,1,0.177504688501358
"29359","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000681","lung",-22.0081072870969,0,0.0928520858287811
"29360","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000579","skin",-15.6188117800585,0,0.159071773290634
"29361","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000232","brain",-24.6281581657425,0,0.118559964001179
"29362","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000768","breast",-22.0297512956554,0,0.0936266854405403
"29363","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000696","ovary",1.58573320665594,1,0.0905595198273658
"29364","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000730","skin",1.08783438216312,1,0.311109334230423
"29365","Fludarabine","6-Mercaptopurine","DB01073","DB01033","ACH-000090","prostate",-4.25230628270472,0,0.138796463608742
"29366","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000046","kidney",-16.5557020721083,0,0.0980877801775932
"29367","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000825","lung",-23.3175867075869,0,0.183030098676681
"29368","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000861","lung",-38.2339378898315,0,0.195449948310852
"29369","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000367","lung",-8.23747120476258,0,0.149965673685074
"29370","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000148","breast",-17.7432593350976,0,0.202874392271042
"29371","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000147","breast",-13.4895292825323,0,0.282116919755936
"29372","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000019","breast",-22.5790255461252,0,0.0887988954782486
"29373","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000706","lung",2.4931715247837,1,0.233932763338089
"29374","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000730","skin",-17.3751465425021,0,0.238114789128304
"29375","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000090","prostate",-29.5354623310024,0,0.213171973824501
"29376","lomustine","6-Mercaptopurine","DB01206","DB01033","ACH-000969","large_intestine",-2.56973191607845,0,0.199193552136421
"29377","actinomycin D","6-Mercaptopurine","DB00970","DB01033","ACH-000900","lung",-5.98127297061416,0,0.0743314623832702
"29378","teniposide","6-Mercaptopurine","DB00444","DB01033","ACH-000504","brain",-15.9780629865702,0,0.0665332600474357
"29379","EXEMESTANE","6-Mercaptopurine","DB00990","DB01033","ACH-000900","lung",-9.71677934649401,0,0.110276848077774
"29380","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000376","brain",-0.0286524574265819,0,0.154291793704033
"29381","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000425","skin",-5.18028022955454,0,0.255046367645264
"29382","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000651","large_intestine",-1.81811132744079,0,0.125441446900368
"29383","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000273","brain",-1.24291265852914,0,0.139765694737434
"29384","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000681","lung",-2.1108115535026,0,0.123424001038074
"29385","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000966","ovary",-0.60956621095393,0,0.152908772230148
"29386","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000861","lung",-3.28561984272546,0,0.185998365283012
"29387","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000817","haematopoietic_and_lymphoid",-4.94379527041766,0,0.208000317215919
"29388","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000367","lung",4.5175710520868,1,0.12370104342699
"29389","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000148","breast",-0.881147932651413,0,0.170994699001312
"29390","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000768","breast",-1.35684273354934,0,0.111916340887546
"29391","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000019","breast",-2.47038039820636,0,0.0841435715556144
"29392","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000997","large_intestine",1.84913054322826,1,0.128136977553368
"29393","anastrozole","6-Mercaptopurine","DB01217","DB01033","ACH-000969","large_intestine",3.03716079356956,1,0.22565171122551
"29394","Antibiotic AD 32","6-Mercaptopurine","DB00385","DB01033","ACH-000971","large_intestine",-4.40573749319966,0,0.0969872549176216
"29395","Dexrazoxane","6-Mercaptopurine","DB00380","DB01033","ACH-000288","breast",-20.1284699653288,0,0.0942582786083221
"29396","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000463","lung",-11.066415802149,0,0.0676271915435791
"29397","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000615","skin",-26.4124961542679,0,0.0768930837512016
"29398","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000046","kidney",-16.5709425877702,0,0.0639385432004928
"29399","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-001151","ovary",-6.42081381221016,0,0.0843801796436309
"29400","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000551","haematopoietic_and_lymphoid",-8.61529976030425,0,0.0721776410937309
"29401","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000232","brain",-12.9707268671476,0,0.0664960294961929
"29402","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000768","breast",-22.7745032041351,0,0.0869195535778999
"29403","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000617","ovary",-15.3488455979511,0,0.0638147741556167
"29404","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000696","ovary",-10.5428474831989,0,0.0533812269568443
"29405","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000730","skin",-7.40939102428486,0,0.146908044815063
"29406","mitoxantrone","6-Mercaptopurine","DB01204","DB01033","ACH-000997","large_intestine",-18.6533875817116,0,0.0661929920315742
"29407","Lenalidomide","6-Mercaptopurine","DB00480","DB01033","ACH-000615","skin",-10.2893034377309,0,0.173994392156601
"29408","Pemetrexed","6-Mercaptopurine","DB00642","DB01033","ACH-000288","breast",-15.3851532135294,0,0.0959865227341651
"29409","MEGESTROL ACETATE","6-Mercaptopurine","DB00351","DB01033","ACH-000463","lung",-9.34659407210068,0,0.148399874567986
"29410","23541-50-6","6-Mercaptopurine","DB00694","DB01033","ACH-000504","brain",-26.3682594720647,0,0.128403216600418
"29411","Vemurafenib","6-Mercaptopurine","DB08881","DB01033","ACH-000376","brain",-26.3098925745025,0,0.102459020912647
"29412","Vemurafenib","6-Mercaptopurine","DB08881","DB01033","ACH-000971","large_intestine",-41.0120633241965,0,0.116258233785629
"29413","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000463","lung",-13.0978661048886,0,0.162092238664627
"29414","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-001190","skin",-7.02603500566325,0,0.153937101364136
"29415","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000971","large_intestine",-19.1564239950721,0,0.110907822847366
"29416","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000655","brain",-39.2164028927553,0,0.0837831124663353
"29417","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000001","ovary",-48.7083394068783,0,0.0986081212759018
"29418","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000147","breast",-7.91630240725914,0,0.201007470488548
"29419","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000706","lung",-2.06329085895933,0,0.180894106626511
"29420","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000997","large_intestine",-14.8728130114118,0,0.108646146953106
"29421","Abiraterone","6-Mercaptopurine","DB05812","DB01033","ACH-000969","large_intestine",-26.0224055944309,0,0.143036410212517
"29422","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000971","large_intestine",-20.8295251342473,0,0.0831276103854179
"29423","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000651","large_intestine",-24.3642300332001,0,0.082634150981903
"29424","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000649","kidney",-9.68712180433696,0,0.113389953970909
"29425","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000966","ovary",-29.5885745335729,0,0.0901715755462646
"29426","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000343","lung",-27.5055084163655,0,0.0833253562450409
"29427","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000696","ovary",-11.3649583057911,0,0.0813414677977562
"29428","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000433","kidney",-12.8531170570744,0,0.0936078652739524
"29429","CABAZITAXEL","6-Mercaptopurine","DB06772","DB01033","ACH-000428","kidney",-9.45364158445292,0,0.23678195476532
"29430","Axitinib","6-Mercaptopurine","DB06626","DB01033","ACH-000001","ovary",-47.4839839935874,0,0.0821260511875152
"29431","Axitinib","6-Mercaptopurine","DB06626","DB01033","ACH-001151","ovary",-23.4904584362526,0,0.09599170088768
"29432","Axitinib","6-Mercaptopurine","DB06626","DB01033","ACH-000343","lung",-26.8612813807937,0,0.072950355708599
"29433","Axitinib","6-Mercaptopurine","DB06626","DB01033","ACH-000861","lung",-27.4278536461801,0,0.10102091729641
"29434","Axitinib","6-Mercaptopurine","DB06626","DB01033","ACH-000969","large_intestine",-14.0552072903725,0,0.138730704784393
"29435","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000463","lung",-5.21254322216486,0,0.0730819404125213
"29436","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000288","breast",-34.7351512458691,0,0.0485224351286888
"29437","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000651","large_intestine",-12.0675450360817,0,0.0460878126323223
"29438","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000615","skin",-10.7984093658627,0,0.0463098175823688
"29439","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000001","ovary",-41.0178745809764,0,0.0499749109148979
"29440","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000681","lung",-13.0763635536376,0,0.0437244437634944
"29441","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000148","breast",-40.510583218107,0,0.0675570964813232
"29442","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000555","kidney",-4.27820378715169,0,0.0679306238889694
"29443","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000730","skin",-21.3729951626332,0,0.0745724737644195
"29444","Vandetanib","6-Mercaptopurine","DB05294","DB01033","ACH-000090","prostate",-21.9697630687412,0,0.0708962231874466
"29445","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000651","large_intestine",0.311585762705473,1,0.104881785809994
"29446","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000001","ovary",0.0345143584471858,1,0.109459690749645
"29447","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000343","lung",-14.9685732007202,0,0.066086821258068
"29448","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000552","large_intestine",-0.280487474979763,0,0.174686402082443
"29449","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000750","skin",-6.86454569397129,0,0.0958321094512939
"29450","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000849","breast",-4.20633523577668,0,0.0977531969547271
"29451","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000433","kidney",-2.22930321411522,0,0.0815999135375022
"29452","Decitabine","6-Mercaptopurine","DB01262","DB01033","ACH-000997","large_intestine",1.42012255680795,1,0.119899936020374
"29453","mitotane","6-Mercaptopurine","DB00648","DB01033","ACH-000811","ovary",-8.35997091866752,0,0.175310119986534
"29454","bleomycin","6-Mercaptopurine","DB00290","DB01033","ACH-000504","brain",-8.66485460360932,0,0.0997502654790878
"29455","Fulvestrant","6-Mercaptopurine","DB00947","DB01033","ACH-000463","lung",-6.58764264999183,0,0.193395927548409
"29456","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000811","ovary",-31.9718019300444,0,0.149576365947723
"29457","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000477","skin",-15.2045823302196,0,0.134438633918762
"29458","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000579","skin",-20.0721003685316,0,0.167523726820946
"29459","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000019","breast",-40.2341624487422,0,0.0699499994516372
"29460","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000090","prostate",-29.0502124050756,0,0.170026838779449
"29461","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000969","large_intestine",-17.5050319332471,0,0.213351279497147
"29462","thalidomide","6-Mercaptopurine","DB01041","DB01033","ACH-000428","kidney",-1.11995374226315,0,0.175082266330719
"29463","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000376","brain",-10.8352980486532,0,0.100263401865959
"29464","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000651","large_intestine",3.09301928186244,1,0.0885772705078125
"29465","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000649","kidney",-13.6662810268882,0,0.0953715816140174
"29466","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000579","skin",-5.76619438881371,0,0.102403521537781
"29467","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000367","lung",-8.48978298369938,0,0.0900089666247367
"29468","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000147","breast",0.644922587199712,1,0.16326493024826
"29469","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000696","ovary",1.81233588913926,1,0.0819649323821067
"29470","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000019","breast",-8.65736958091499,0,0.0622533336281776
"29471","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000433","kidney",-1.80628067474376,0,0.0523645654320716
"29472","Quinacrine hydrochloride","6-Mercaptopurine","DB01103","DB01033","ACH-000969","large_intestine",-4.2225054768617,0,0.187776356935501
"29473","IMIQUIMOD","6-Mercaptopurine","DB00724","DB01033","ACH-000477","skin",-0.86365960882276,0,0.155975952744484
"29474","carmustine","6-Mercaptopurine","DB00262","DB01033","ACH-000655","brain",-10.1855280155384,0,0.125782981514931
"29475","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000046","kidney",-19.6436769919043,0,0.0642920657992363
"29476","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000681","lung",-20.9012397477006,0,0.084109790623188
"29477","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000552","large_intestine",-18.4170343468306,0,0.178536996245384
"29478","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000617","ovary",-23.8194922284349,0,0.0481184981763362
"29479","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000019","breast",-35.2863610888847,0,0.0539712719619274
"29480","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000433","kidney",-33.3961504577561,0,0.0311649534851312
"29481","ifosfamide","6-Mercaptopurine","DB01181","DB01033","ACH-000706","lung",-15.3696559344762,0,0.221671372652054
"29482","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-001151","ovary",-33.6196021195421,0,0.207834839820862
"29483","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-000966","ovary",0.561999060000295,1,0.157942533493042
"29484","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-000825","lung",-58.45721294274,0,0.184902101755142
"29485","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-000551","haematopoietic_and_lymphoid",-29.8724070053623,0,0.186453655362129
"29486","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-000433","kidney",-58.1578428195386,0,0.0446440018713474
"29487","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-000997","large_intestine",-31.9952623496872,0,0.131369918584824
"29488","amifostine","6-Mercaptopurine","DB01143","DB01033","ACH-000969","large_intestine",-63.3506546486955,0,0.238912343978882
"29489","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000046","kidney",-0.286820298766851,0,0.0627080500125885
"29490","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000825","lung",-3.03745669610433,0,0.0631500482559204
"29491","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000861","lung",-2.04375119920391,0,0.0644488781690597
"29492","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000551","haematopoietic_and_lymphoid",-0.708662887659175,0,0.0731741935014724
"29493","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000750","skin",-9.23757974970825,0,0.0754571631550788
"29494","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000367","lung",-1.78602327450472,0,0.074158489704132
"29495","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000768","breast",-1.36533301689566,0,0.0921267867088317
"29496","Ixabepilone","6-Mercaptopurine","DB04845","DB01033","ACH-000997","large_intestine",-6.04386583335374,0,0.113208808004856
"29497","Zanosar","6-Mercaptopurine","DB00428","DB01033","ACH-000900","lung",-31.7782563723519,0,0.130730152130127
"29498","5-Aminolevulinic acid hydrochloride","6-Mercaptopurine","DB00855","DB01033","ACH-000811","ovary",-16.1662305754312,0,0.123442746698856
"29499","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-000477","skin",-11.5846817703782,0,0.134964272379875
"29500","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-000376","brain",-29.0998958668905,0,0.140979617834091
"29501","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-000649","kidney",-26.103243690116,0,0.134249970316887
"29502","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-001151","ovary",-16.9183510222871,0,0.199145168066025
"29503","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-000367","lung",-18.7125905779784,0,0.110278874635696
"29504","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-000706","lung",-4.0898766450383,0,0.261494755744934
"29505","Procarbazine hydrochloride","6-Mercaptopurine","DB01168","DB01033","ACH-000997","large_intestine",-13.0030379090414,0,0.115846574306488
"29506","NSC256439","6-Mercaptopurine","DB01177","DB01033","ACH-000552","large_intestine",-4.335200374446,0,0.0986402705311775
"29507","NSC256439","6-Mercaptopurine","DB01177","DB01033","ACH-000148","breast",-7.18593116209269,0,0.0776321813464164
"29508","NSC256439","6-Mercaptopurine","DB01177","DB01033","ACH-000232","brain",-2.27543540795156,0,0.0926030427217483
"29509","NSC256439","6-Mercaptopurine","DB01177","DB01033","ACH-000147","breast",-2.40021411577016,0,0.0788540169596672
"29510","CHEMBL17639","thalidomide","DB00242","DB01041","ACH-000463","lung",-0.316454059865983,0,0.256349831819534
"29511","Tamoxifen citrate","thalidomide","DB00675","DB01041","ACH-000900","lung",-8.67786990637386,0,0.384569704532623
"29512","Azacytidine, 5-","thalidomide","DB00928","DB01041","ACH-000900","lung",-5.93313578821865,0,0.228101596236229
"29513","Sunitinib","thalidomide","DB01268","DB01041","ACH-000288","breast",-14.3974743453423,0,0.246856987476349
"29514","Sunitinib","thalidomide","DB01268","DB01041","ACH-000376","brain",-5.13426363653322,0,0.25210177898407
"29515","Sunitinib","thalidomide","DB01268","DB01041","ACH-000147","breast",-7.93889893835066,0,0.379675894975662
"29516","Sunitinib","thalidomide","DB01268","DB01041","ACH-000019","breast",-3.3322827449038,0,0.198758006095886
"29517","Sunitinib","thalidomide","DB01268","DB01041","ACH-000428","kidney",-3.1077775998169,0,0.227297753095627
"29518","Vorinostat","thalidomide","DB02546","DB01041","ACH-000966","ovary",-2.62454847935287,0,0.259864926338196
"29519","Vorinostat","thalidomide","DB02546","DB01041","ACH-000861","lung",-15.8945251684003,0,0.270044058561325
"29520","Vorinostat","thalidomide","DB02546","DB01041","ACH-000367","lung",-55.7176484751906,0,0.20549039542675
"29521","Vorinostat","thalidomide","DB02546","DB01041","ACH-000768","breast",-9.64449610725007,0,0.187409088015556
"29522","Vorinostat","thalidomide","DB02546","DB01041","ACH-000147","breast",-12.8960009766826,0,0.371950924396515
"29523","Vorinostat","thalidomide","DB02546","DB01041","ACH-000019","breast",-6.0621602761107,0,0.155072271823883
"29524","Vorinostat","thalidomide","DB02546","DB01041","ACH-000997","large_intestine",-4.8289530780808,0,0.228757828474045
"29525","Vorinostat","thalidomide","DB02546","DB01041","ACH-000090","prostate",1.50476011259687,1,0.298165291547775
"29526","Vorinostat","thalidomide","DB02546","DB01041","ACH-000969","large_intestine",-8.07835055067734,0,0.221126854419708
"29527","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000477","skin",-2.80816240748053,0,0.179921075701714
"29528","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000288","breast",-2.68022124886526,0,0.2739237844944
"29529","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000651","large_intestine",-7.30665260575436,0,0.187973082065582
"29530","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000966","ovary",-2.78009897708509,0,0.300426453351974
"29531","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000825","lung",-69.8752137401381,0,0.325158625841141
"29532","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000551","haematopoietic_and_lymphoid",-8.9099413734174,0,0.181343480944633
"29533","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000817","haematopoietic_and_lymphoid",7.09985733949356,1,0.259731292724609
"29534","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000730","skin",-2.07318173211996,0,0.195348396897316
"29535","Pralatrexate","thalidomide","DB06813","DB01041","ACH-000997","large_intestine",-10.0686504684869,0,0.197303846478462
"29536","CYTARABINE HYDROCHLORIDE","thalidomide","DB00987","DB01041","ACH-000376","brain",-4.09303500406756,0,0.139737114310265
"29537","hydroxyurea","thalidomide","DB01005","DB01041","ACH-000900","lung",-2.20916832778597,0,0.364181220531464
"29538","7803-88-5","thalidomide","DB01280","DB01041","ACH-000971","large_intestine",-4.85706700218752,0,0.317681133747101
"29539","7803-88-5","thalidomide","DB01280","DB01041","ACH-000001","ovary",-7.05107092917067,0,0.28514775633812
"29540","7803-88-5","thalidomide","DB01280","DB01041","ACH-001151","ovary",-15.2139048854297,0,0.337186962366104
"29541","7803-88-5","thalidomide","DB01280","DB01041","ACH-000681","lung",-6.81156142104061,0,0.212714910507202
"29542","7803-88-5","thalidomide","DB01280","DB01041","ACH-000966","ovary",-6.05234403720347,0,0.251595109701157
"29543","7803-88-5","thalidomide","DB01280","DB01041","ACH-000552","large_intestine",-0.709712248280245,0,0.362804859876633
"29544","7803-88-5","thalidomide","DB01280","DB01041","ACH-000817","haematopoietic_and_lymphoid",16.3056770451426,1,0.311489105224609
"29545","7803-88-5","thalidomide","DB01280","DB01041","ACH-000147","breast",-6.70624140037645,0,0.36203983426094
"29546","7803-88-5","thalidomide","DB01280","DB01041","ACH-000433","kidney",-7.90051062292271,0,0.08328677713871
"29547","7803-88-5","thalidomide","DB01280","DB01041","ACH-000706","lung",-1.18418330190139,0,0.321582227945328
"29548","7803-88-5","thalidomide","DB01280","DB01041","ACH-000090","prostate",-2.08090276246538,0,0.298223465681076
"29549","Nilotinib","thalidomide","DB04868","DB01041","ACH-000551","haematopoietic_and_lymphoid",-51.139854596083,0,0.363421261310577
"29550","Nilotinib","thalidomide","DB04868","DB01041","ACH-000019","breast",-6.86672718934825,0,0.262754440307617
"29551","122111-05-1","thalidomide","DB00441","DB01041","ACH-000900","lung",-61.9999586243933,0,0.134795248508453
"29552","raloxifene","thalidomide","DB00481","DB01041","ACH-000463","lung",0.621534332343118,1,0.404187709093094
"29553","celecoxib","thalidomide","DB00482","DB01041","ACH-000046","kidney",-1.98804535461901,0,0.202189549803734
"29554","letrozole","thalidomide","DB01006","DB01041","ACH-000376","brain",-4.97203061348715,0,0.383019953966141
"29555","docetaxel","thalidomide","DB01248","DB01041","ACH-000615","skin",-7.59313973160785,0,0.0957247391343116
"29556","docetaxel","thalidomide","DB01248","DB01041","ACH-000001","ovary",-71.212125,0,0.159243375062943
"29557","docetaxel","thalidomide","DB01248","DB01041","ACH-001151","ovary",-45.5577656043842,0,0.160605743527412
"29558","docetaxel","thalidomide","DB01248","DB01041","ACH-000825","lung",-9.89428115749074,0,0.199048861861229
"29559","docetaxel","thalidomide","DB01248","DB01041","ACH-000555","kidney",-10.1906343474187,0,0.172890171408653
